4.853376e+02 9.216567e+03 3.907916e+04 5.264262e+04 5.565943e+04 5.463042e+04 6.410751e+04 7.533264e+04 7.978952e+04 7.338594e+04 7.809770e+04 7.286535e+04 7.397576e+04 6.495643e+04 7.504697e+04 7.487223e+04 7.443484e+04 7.908597e+04 8.239758e+04 8.214598e+04 8.748809e+04 8.467581e+04 8.934226e+04 8.567260e+04 8.581684e+04 8.443915e+04 7.850347e+04 7.760857e+04 7.401597e+04 7.070880e+04 6.782750e+04 6.846732e+04 6.421448e+04 6.808759e+04 7.268512e+04 6.976966e+04 6.667240e+04 6.353858e+04 5.147628e+04 5.336008e+04 4.167888e+04 3.762751e+04 2.212665e+04 1.892472e+04 1.839482e+04 1.813146e+04 1.706554e+04 1.603072e+04 1.612034e+04 1.378570e+04 1.273324e+04    
4.011892e+02 8.770074e+03 3.707930e+04 4.939302e+04 5.256218e+04 5.156128e+04 6.208431e+04 7.404141e+04 7.848427e+04 7.254708e+04 7.286535e+04 7.826826e+04 7.505477e+04 6.660491e+04 7.628210e+04 7.653824e+04 7.620948e+04 8.186403e+04 8.571984e+04 8.525162e+04 9.140608e+04 8.890997e+04 9.296848e+04 8.984532e+04 9.007970e+04 8.902994e+04 8.361509e+04 8.287952e+04 7.880250e+04 7.486198e+04 7.170097e+04 7.284182e+04 6.844571e+04 7.260854e+04 7.756752e+04 7.492998e+04 7.105114e+04 6.798169e+04 5.542964e+04 5.658339e+04 4.453787e+04 4.014793e+04 2.391136e+04 1.990474e+04 1.923374e+04 1.926700e+04 1.760749e+04 1.665290e+04 1.698753e+04 1.473806e+04 1.286638e+04    
2.477760e+02 8.239421e+03 3.368469e+04 4.307522e+04 4.641838e+04 4.571616e+04 6.016995e+04 7.436551e+04 8.170184e+04 7.160970e+04 7.397576e+04 7.505477e+04 8.447996e+04 6.844912e+04 8.119930e+04 8.260682e+04 8.053892e+04 8.847124e+04 9.392661e+04 9.213331e+04 9.901480e+04 9.788095e+04 1.026694e+05 9.895037e+04 1.012408e+05 1.004356e+05 9.301617e+04 9.371268e+04 8.864438e+04 8.449663e+04 8.023623e+04 8.458732e+04 7.780970e+04 8.466705e+04 8.909352e+04 8.551988e+04 8.019206e+04 7.784384e+04 6.199115e+04 6.588009e+04 4.909991e+04 4.620913e+04 2.677505e+04 2.247446e+04 2.058975e+04 2.079662e+04 1.957735e+04 1.784134e+04 1.869099e+04 1.578172e+04 1.335634e+04    
3.892039e+02 7.198060e+03 3.037985e+04 4.062117e+04 4.427785e+04 4.438373e+04 5.336832e+04 6.407264e+04 6.998634e+04 6.482574e+04 6.495643e+04 6.660491e+04 6.844912e+04 6.514194e+04 7.062057e+04 7.211566e+04 7.175432e+04 7.786455e+04 8.166434e+04 8.177345e+04 8.748834e+04 8.481863e+04 8.927785e+04 8.609615e+04 8.661040e+04 8.591253e+04 8.013333e+04 7.952437e+04 7.584406e+04 7.234945e+04 6.902687e+04 7.024362e+04 6.633534e+04 7.015383e+04 7.450800e+04 7.235516e+04 6.848765e+04 6.510923e+04 5.320522e+04 5.433933e+04 4.271387e+04 3.779691e+04 2.292578e+04 1.927142e+04 1.867872e+04 1.844860e+04 1.714420e+04 1.607766e+04 1.626550e+04 1.398112e+04 1.246048e+04    
3.229518e+02 7.517154e+03 3.116600e+04 3.982723e+04 4.482029e+04 4.414585e+04 5.847708e+04 7.298356e+04 8.292391e+04 7.214071e+04 7.504697e+04 7.628210e+04 8.119930e+04 7.062057e+04 8.994493e+04 8.679984e+04 8.670906e+04 9.466534e+04 1.007958e+05 1.018132e+05 1.082862e+05 1.066267e+05 1.129528e+05 1.086258e+05 1.107688e+05 1.101603e+05 1.007483e+05 1.013993e+05 9.777948e+04 9.221508e+04 8.860664e+04 9.201409e+04 8.560559e+04 9.245994e+04 9.658357e+04 9.313316e+04 8.894746e+04 8.461241e+04 6.823041e+04 7.146700e+04 5.404149e+04 4.968590e+04 2.881201e+04 2.498096e+04 2.341926e+04 2.250518e+04 2.217786e+04 1.950385e+04 2.014504e+04 1.681309e+04 1.486165e+04    
2.831312e+02 7.010783e+03 2.926557e+04 3.683355e+04 4.136919e+04 4.123267e+04 5.541275e+04 7.086221e+04 8.063666e+04 7.134527e+04 7.487223e+04 7.653824e+04 8.260682e+04 7.211566e+04 8.679984e+04 9.375675e+04 9.007311e+04 9.829803e+04 1.058549e+05 1.060075e+05 1.139945e+05 1.121834e+05 1.176728e+05 1.143908e+05 1.161376e+05 1.161578e+05 1.088686e+05 1.089658e+05 1.037675e+05 9.834680e+04 9.417023e+04 9.770149e+04 9.148630e+04 9.828305e+04 1.037191e+05 1.008461e+05 9.479812e+04 9.067585e+04 7.292636e+04 7.528349e+04 5.765794e+04 5.219957e+04 3.075522e+04 2.620481e+04 2.440194e+04 2.428663e+04 2.255690e+04 2.066873e+04 2.123600e+04 1.806431e+04 1.554963e+04    
3.086754e+02 6.715870e+03 2.742582e+04 3.575834e+04 4.037749e+04 4.047651e+04 5.328854e+04 6.838180e+04 7.794227e+04 7.005157e+04 7.443484e+04 7.620948e+04 8.053892e+04 7.175432e+04 8.670906e+04 9.007311e+04 9.465597e+04 9.904302e+04 1.064615e+05 1.077143e+05 1.159098e+05 1.137806e+05 1.193051e+05 1.156759e+05 1.171277e+05 1.168566e+05 1.098885e+05 1.094280e+05 1.049537e+05 9.942174e+04 9.578749e+04 9.784730e+04 9.287242e+04 9.888294e+04 1.040334e+05 1.013522e+05 9.643448e+04 9.133573e+04 7.413952e+04 7.548371e+04 5.918892e+04 5.210957e+04 3.109413e+04 2.646571e+04 2.521713e+04 2.466527e+04 2.328212e+04 2.116762e+04 2.172927e+04 1.833444e+04 1.622024e+04    
1.892211e+02 6.557475e+03 2.664897e+04 3.376016e+04 3.892845e+04 3.914143e+04 5.550969e+04 7.336650e+04 8.510290e+04 7.457003e+04 7.908597e+04 8.186403e+04 8.847124e+04 7.786455e+04 9.466534e+04 9.829803e+04 9.904302e+04 1.136072e+05 1.187203e+05 1.193081e+05 1.287805e+05 1.271731e+05 1.334653e+05 1.297691e+05 1.314978e+05 1.326224e+05 1.231032e+05 1.235751e+05 1.181703e+05 1.121158e+05 1.071340e+05 1.119468e+05 1.046223e+05 1.132302e+05 1.185609e+05 1.150146e+05 1.091516e+05 1.033614e+05 8.375259e+04 8.646320e+04 6.624316e+04 5.936382e+04 3.516382e+04 2.968000e+04 2.760950e+04 2.739823e+04 2.597921e+04 2.321666e+04 2.393512e+04 2.036756e+04 1.750078e+04    
1.290945e+02 6.087361e+03 2.566734e+04 3.220717e+04 3.714328e+04 3.657203e+04 5.472025e+04 7.502769e+04 8.827708e+04 7.620951e+04 8.239758e+04 8.571984e+04 9.392661e+04 8.166434e+04 1.007958e+05 1.058549e+05 1.064615e+05 1.187203e+05 1.335393e+05 1.296680e+05 1.405613e+05 1.394421e+05 1.468531e+05 1.434609e+05 1.451908e+05 1.467844e+05 1.378611e+05 1.382614e+05 1.317683e+05 1.253059e+05 1.198496e+05 1.259445e+05 1.177672e+05 1.272350e+05 1.334365e+05 1.300003e+05 1.222711e+05 1.163056e+05 9.390649e+04 9.740208e+04 7.440311e+04 6.648966e+04 3.949434e+04 3.317595e+04 3.037206e+04 3.040649e+04 2.864459e+04 2.594426e+04 2.646663e+04 2.246804e+04 1.881504e+04    
2.236329e+02 5.734165e+03 2.541838e+04 3.143864e+04 3.803601e+04 3.862614e+04 5.481384e+04 7.298730e+04 8.753418e+04 7.683784e+04 8.214598e+04 8.525162e+04 9.213331e+04 8.177345e+04 1.018132e+05 1.060075e+05 1.077143e+05 1.193081e+05 1.296680e+05 1.353830e+05 1.420304e+05 1.403700e+05 1.478797e+05 1.445745e+05 1.458113e+05 1.469861e+05 1.367134e+05 1.366755e+05 1.322830e+05 1.246252e+05 1.205146e+05 1.241262e+05 1.175035e+05 1.261604e+05 1.317901e+05 1.285721e+05 1.227123e+05 1.152246e+05 9.386821e+04 9.573701e+04 7.449777e+04 6.508745e+04 3.900097e+04 3.339241e+04 3.137733e+04 3.019016e+04 2.907855e+04 2.571270e+04 2.634285e+04 2.235152e+04 1.933471e+04    
1.431306e+02 5.848469e+03 2.621913e+04 3.195331e+04 3.777936e+04 3.814959e+04 5.643118e+04 7.761851e+04 9.235135e+04 8.089141e+04 8.748809e+04 9.140608e+04 9.901480e+04 8.748834e+04 1.082862e+05 1.139945e+05 1.159098e+05 1.287805e+05 1.405613e+05 1.420304e+05 1.565547e+05 1.523000e+05 1.599333e+05 1.564848e+05 1.586861e+05 1.598225e+05 1.500598e+05 1.501033e+05 1.442647e+05 1.363884e+05 1.314651e+05 1.363696e+05 1.286723e+05 1.385007e+05 1.453785e+05 1.416167e+05 1.343023e+05 1.271783e+05 1.033574e+05 1.055699e+05 8.217491e+04 7.202461e+04 4.317221e+04 3.630171e+04 3.371039e+04 3.342576e+04 3.153375e+04 2.848482e+04 2.894781e+04 2.467526e+04 2.094873e+04    
3.997727e+01 5.822648e+03 2.402747e+04 2.797203e+04 3.336256e+04 3.369841e+04 5.421857e+04 7.549416e+04 9.081516e+04 7.694238e+04 8.467581e+04 8.890997e+04 9.788095e+04 8.481863e+04 1.066267e+05 1.121834e+05 1.137806e+05 1.271731e+05 1.394421e+05 1.403700e+05 1.523000e+05 1.546237e+05 1.592528e+05 1.566099e+05 1.593546e+05 1.613034e+05 1.507629e+05 1.515946e+05 1.456853e+05 1.374853e+05 1.322388e+05 1.394638e+05 1.302764e+05 1.413538e+05 1.478147e+05 1.439516e+05 1.361692e+05 1.293493e+05 1.045266e+05 1.081981e+05 8.255312e+04 7.362639e+04 4.381695e+04 3.717017e+04 3.367302e+04 3.365468e+04 3.185180e+04 2.825592e+04 2.909321e+04 2.467210e+04 2.044747e+04    
1.175628e+02 6.136007e+03 2.573053e+04 3.019438e+04 3.595654e+04 3.679130e+04 5.757441e+04 8.008362e+04 9.744918e+04 8.177710e+04 8.934226e+04 9.296848e+04 1.026694e+05 8.927785e+04 1.129528e+05 1.176728e+05 1.193051e+05 1.334653e+05 1.468531e+05 1.478797e+05 1.599333e+05 1.592528e+05 1.721348e+05 1.650125e+05 1.684206e+05 1.707777e+05 1.584906e+05 1.593582e+05 1.537042e+05 1.455703e+05 1.397071e+05 1.468118e+05 1.376646e+05 1.492604e+05 1.557396e+05 1.516365e+05 1.438906e+05 1.365747e+05 1.104967e+05 1.145115e+05 8.761618e+04 7.844722e+04 4.613115e+04 3.942330e+04 3.604868e+04 3.548525e+04 3.411548e+04 3.005429e+04 3.082149e+04 2.604992e+04 2.202124e+04    
5.272368e+01 5.724032e+03 2.429954e+04 2.833563e+04 3.379905e+04 3.414534e+04 5.434140e+04 7.561443e+04 9.193648e+04 7.753370e+04 8.567260e+04 8.984532e+04 9.895037e+04 8.609615e+04 1.086258e+05 1.143908e+05 1.156759e+05 1.297691e+05 1.434609e+05 1.445745e+05 1.564848e+05 1.566099e+05 1.650125e+05 1.654775e+05 1.652986e+05 1.677289e+05 1.566964e+05 1.575494e+05 1.517969e+05 1.433113e+05 1.381361e+05 1.450978e+05 1.362777e+05 1.475190e+05 1.538926e+05 1.506404e+05 1.426874e+05 1.355424e+05 1.098254e+05 1.132078e+05 8.696600e+04 7.711130e+04 4.599480e+04 3.938242e+04 3.565482e+04 3.547481e+04 3.373134e+04 3.009945e+04 3.058378e+04 2.606618e+04 2.172237e+04    
3.635721e+01 6.076054e+03 2.408791e+04 2.663093e+04 3.098613e+04 3.117407e+04 5.410619e+04 7.738748e+04 9.457449e+04 7.681920e+04 8.581684e+04 9.007970e+04 1.012408e+05 8.661040e+04 1.107688e+05 1.161376e+05 1.171277e+05 1.314978e+05 1.451908e+05 1.458113e+05 1.586861e+05 1.593546e+05 1.684206e+05 1.652986e+05 1.723348e+05 1.729597e+05 1.603951e+05 1.622233e+05 1.558175e+05 1.474258e+05 1.410880e+05 1.507470e+05 1.398939e+05 1.527530e+05 1.594218e+05 1.550502e+05 1.463780e+05 1.402810e+05 1.127355e+05 1.176958e+05 8.921766e+04 8.091515e+04 4.748705e+04 4.073029e+04 3.619638e+04 3.624509e+04 3.475989e+04 3.059632e+04 3.155984e+04 2.666533e+04 2.198106e+04    
6.022894e+01 5.996803e+03 2.218108e+04 2.424845e+04 2.834342e+04 2.808273e+04 5.197941e+04 7.567394e+04 9.413491e+04 7.450717e+04 8.443915e+04 8.902994e+04 1.004356e+05 8.591253e+04 1.101603e+05 1.161578e+05 1.168566e+05 1.326224e+05 1.467844e+05 1.469861e+05 1.598225e+05 1.613034e+05 1.707777e+05 1.677289e+05 1.729597e+05 1.794090e+05 1.637439e+05 1.661044e+05 1.593720e+05 1.509114e+05 1.444527e+05 1.548406e+05 1.434157e+05 1.574288e+05 1.637605e+05 1.596395e+05 1.500844e+05 1.440945e+05 1.159339e+05 1.210884e+05 9.138280e+04 8.304566e+04 4.903854e+04 4.183339e+04 3.695745e+04 3.733437e+04 3.548619e+04 3.110720e+04 3.231081e+04 2.708994e+04 2.210177e+04    
5.193448e+01 5.013328e+03 2.051446e+04 2.275462e+04 2.582238e+04 2.644513e+04 4.671954e+04 6.965098e+04 8.316601e+04 6.932246e+04 7.850347e+04 8.361509e+04 9.301617e+04 8.013333e+04 1.007483e+05 1.088686e+05 1.098885e+05 1.231032e+05 1.378611e+05 1.367134e+05 1.500598e+05 1.507629e+05 1.584906e+05 1.566964e+05 1.603951e+05 1.637439e+05 1.575183e+05 1.561884e+05 1.488304e+05 1.416832e+05 1.352438e+05 1.434262e+05 1.341483e+05 1.457282e+05 1.532201e+05 1.503450e+05 1.407276e+05 1.352930e+05 1.093139e+05 1.124848e+05 8.671630e+04 7.711432e+04 4.647698e+04 3.903317e+04 3.465667e+04 3.582027e+04 3.280816e+04 3.006864e+04 3.069569e+04 2.630743e+04 2.125329e+04    
1.259547e+02 5.262015e+03 1.994785e+04 2.157605e+04 2.438057e+04 2.378919e+04 4.606704e+04 6.972651e+04 8.468225e+04 6.819645e+04 7.760857e+04 8.287952e+04 9.371268e+04 7.952437e+04 1.013993e+05 1.089658e+05 1.094280e+05 1.235751e+05 1.382614e+05 1.366755e+05 1.501033e+05 1.515946e+05 1.593582e+05 1.575494e+05 1.622233e+05 1.661044e+05 1.561884e+05 1.597261e+05 1.502571e+05 1.429424e+05 1.363527e+05 1.463815e+05 1.357828e+05 1.486086e+05 1.553723e+05 1.518956e+05 1.419518e+05 1.373194e+05 1.103997e+05 1.145726e+05 8.685835e+04 7.887876e+04 4.691729e+04 3.982533e+04 3.477023e+04 3.587208e+04 3.335416e+04 3.007378e+04 3.108225e+04 2.645219e+04 2.110889e+04    
9.135340e+01 4.699064e+03 1.880663e+04 2.013534e+04 2.378933e+04 2.444537e+04 4.464533e+04 6.543934e+04 8.098783e+04 6.521100e+04 7.401597e+04 7.880250e+04 8.864438e+04 7.584406e+04 9.777948e+04 1.037675e+05 1.049537e+05 1.181703e+05 1.317683e+05 1.322830e+05 1.442647e+05 1.456853e+05 1.537042e+05 1.517969e+05 1.558175e+05 1.593720e+05 1.488304e+05 1.502571e+05 1.471447e+05 1.372114e+05 1.315709e+05 1.402129e+05 1.306412e+05 1.425284e+05 1.486865e+05 1.458314e+05 1.372831e+05 1.317790e+05 1.062698e+05 1.102522e+05 8.392409e+04 7.534801e+04 4.517836e+04 3.864130e+04 3.414980e+04 3.455276e+04 3.272937e+04 2.911194e+04 2.961459e+04 2.527981e+04 2.061752e+04    
9.336433e+01 4.737178e+03 1.838853e+04 1.994379e+04 2.289683e+04 2.308821e+04 4.254548e+04 6.280492e+04 7.685796e+04 6.232670e+04 7.070880e+04 7.486198e+04 8.449663e+04 7.234945e+04 9.221508e+04 9.834680e+04 9.942174e+04 1.121158e+05 1.253059e+05 1.246252e+05 1.363884e+05 1.374853e+05 1.455703e+05 1.433113e+05 1.474258e+05 1.509114e+05 1.416832e+05 1.429424e+05 1.372114e+05 1.316005e+05 1.244455e+05 1.328737e+05 1.236045e+05 1.347330e+05 1.411754e+05 1.382061e+05 1.298543e+05 1.249076e+05 1.008651e+05 1.045631e+05 7.976314e+04 7.181612e+04 4.297636e+04 3.652899e+04 3.224787e+04 3.291138e+04 3.086117e+04 2.772240e+04 2.842372e+04 2.433523e+04 1.969690e+04    
4.021990e+01 4.040540e+03 1.736491e+04 1.893270e+04 2.251443e+04 2.261391e+04 4.029187e+04 5.906303e+04 7.286755e+04 5.998531e+04 6.782750e+04 7.170097e+04 8.023623e+04 6.902687e+04 8.860664e+04 9.417023e+04 9.578749e+04 1.071340e+05 1.198496e+05 1.205146e+05 1.314651e+05 1.322388e+05 1.397071e+05 1.381361e+05 1.410880e+05 1.444527e+05 1.352438e+05 1.363527e+05 1.315709e+05 1.244455e+05 1.215689e+05 1.263879e+05 1.186093e+05 1.289194e+05 1.346298e+05 1.323797e+05 1.250267e+05 1.195816e+05 9.700488e+04 9.975065e+04 7.708548e+04 6.821609e+04 4.106126e+04 3.511926e+04 3.159563e+04 3.165770e+04 2.987680e+04 2.675433e+04 2.729473e+04 2.335574e+04 1.923132e+04    
2.187065e+02 4.681956e+03 1.627752e+04 1.558252e+04 1.765180e+04 1.709893e+04 3.979102e+04 6.150138e+04 7.690227e+04 5.817219e+04 6.846732e+04 7.284182e+04 8.458732e+04 7.024362e+04 9.201409e+04 9.770149e+04 9.784730e+04 1.119468e+05 1.259445e+05 1.241262e+05 1.363696e+05 1.394638e+05 1.468118e+05 1.450978e+05 1.507470e+05 1.548406e+05 1.434262e+05 1.463815e+05 1.402129e+05 1.328737e+05 1.263879e+05 1.396754e+05 1.266594e+05 1.402131e+05 1.461271e+05 1.421862e+05 1.328152e+05 1.288842e+05 1.028928e+05 1.088328e+05 8.054789e+04 7.477770e+04 4.385248e+04 3.751286e+04 3.212346e+04 3.316836e+04 3.145706e+04 2.776292e+04 2.867408e+04 2.420244e+04 1.895521e+04    
9.545914e+01 3.786925e+03 1.503757e+04 1.566317e+04 1.866832e+04 1.906958e+04 3.690642e+04 5.590006e+04 6.984734e+04 5.563812e+04 6.421448e+04 6.844571e+04 7.780970e+04 6.633534e+04 8.560559e+04 9.148630e+04 9.287242e+04 1.046223e+05 1.177672e+05 1.175035e+05 1.286723e+05 1.302764e+05 1.376646e+05 1.362777e+05 1.398939e+05 1.434157e+05 1.341483e+05 1.357828e+05 1.306412e+05 1.236045e+05 1.186093e+05 1.266594e+05 1.194804e+05 1.290829e+05 1.346239e+05 1.320656e+05 1.242059e+05 1.192562e+05 9.639578e+04 9.976066e+04 7.617049e+04 6.809188e+04 4.068796e+04 3.470135e+04 3.056212e+04 3.108320e+04 2.936579e+04 2.609735e+04 2.670302e+04 2.283597e+04 1.834761e+04    
2.457339e+02 4.496476e+03 1.548358e+04 1.479785e+04 1.723229e+04 1.667562e+04 3.892743e+04 6.045844e+04 7.685654e+04 5.814149e+04 6.808759e+04 7.260854e+04 8.466705e+04 7.015383e+04 9.245994e+04 9.828305e+04 9.888294e+04 1.132302e+05 1.272350e+05 1.261604e+05 1.385007e+05 1.413538e+05 1.492604e+05 1.475190e+05 1.527530e+05 1.574288e+05 1.457282e+05 1.486086e+05 1.425284e+05 1.347330e+05 1.289194e+05 1.402131e+05 1.290829e+05 1.439642e+05 1.482478e+05 1.446493e+05 1.354874e+05 1.313250e+05 1.050940e+05 1.105282e+05 8.243628e+04 7.565355e+04 4.455202e+04 3.813088e+04 3.277131e+04 3.368119e+04 3.208780e+04 2.809033e+04 2.909644e+04 2.458071e+04 1.927320e+04    
