****************************************************************************************************
This file includes true energy spectra and migration matrices for the high energy neutral current elastic sample proton+neutron (the denominator of the ratio)
with reconstructed energy from 350 to 800 MeV
****************************************************************************************************

755.0<Trec<770.0       |  7.219361e-01      1.883225e-01      3.143109e-01      1.386286e-01      2.742724e-01      0.000000e+00      0.000000e+00      3.766451e-01      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.571555e-01      0.000000e+00      9.028943e-01      3.143109e-01      1.571555e-01      6.597890e-01      1.571555e-01      1.571555e-01      0.000000e+00      6.112834e+00    
770.0<Trec<785.0       |  7.075878e-01      1.883225e-01      4.625950e-01      1.883225e-01      5.647807e-01      0.000000e+00      1.883225e-01      1.571555e-01      1.881355e-01      0.000000e+00      4.625950e-01      8.078861e-01      1.883225e-01      7.368674e-01      4.314279e-01      1.883225e-01      3.452910e-01      1.883225e-01      2.742724e-01      0.000000e+00      0.000000e+00      0.000000e+00      3.454780e-01      4.714664e-01      4.714664e-01      1.571555e-01      4.714664e-01      3.143109e-01      3.143109e-01      5.931870e+00    
785.0<Trec<800.0       |  0.000000e+00      1.883225e-01      3.766451e-01      3.766451e-01      0.000000e+00      6.197504e-01      2.742724e-01      1.883225e-01      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      1.571555e-01      1.883225e-01      4.625950e-01      0.000000e+00      1.883225e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.883225e-01      3.143109e-01      5.338005e-01      3.143109e-01      9.429328e-01      3.143109e-01      5.885834e-01      4.714664e-01      5.845919e+00    
=================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================


Table 6. Migration matrix (Ttrue vs Trec) for the neutral current elastic on Carbon neutrons.
The 2-dimensional histogram (true vs reconstructed energy) with 30 x 30 bins for the events that pass the cuts.
True energy is from 300.0 MeV to 900.0 MeV with the first underflow bin and the last overflow bin; reconstructed energy from 350.0 MeV to 800.0 MeV.
=================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
      energy range(MeV)|  Ttrue<300.0      300.0<Ttrue<321.4 321.4<Ttrue<342.9 342.9<Ttrue<364.3 364.3<Ttrue<385.7 385.7<Ttrue<407.1 407.1<Ttrue<428.6 428.6<Ttrue<450.0 450.0<Ttrue<471.4 471.4<Ttrue<492.9 492.9<Ttrue<514.3 514.3<Ttrue<535.7 535.7<Ttrue<557.1 557.1<Ttrue<578.6 578.6<Ttrue<600.0 600.0<Ttrue<621.4 621.4<Ttrue<642.9 642.9<Ttrue<664.3 664.3<Ttrue<685.7 685.7<Ttrue<707.1 707.1<Ttrue<728.6 728.6<Ttrue<750.0 750.0<Ttrue<771.4 771.4<Ttrue<792.9 792.9<Ttrue<814.3 814.3<Ttrue<835.7 835.7<Ttrue<857.1 857.1<Ttrue<878.6 878.6<Ttrue<900.0    Ttrue>900.0
energy range(MeV)      |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
350.0<Trec<365.0       |  7.700618e+00      1.289566e+01      1.933012e+01      3.213858e+01      5.133773e+01      6.101232e+01      6.509135e+01      6.526979e+01      5.519320e+01      5.680816e+01      4.604655e+01      4.271767e+01      3.464551e+01      2.483598e+01      2.011590e+01      1.795696e+01      1.481191e+01      9.767878e+00      7.888753e+00      5.971908e+00      6.934024e+00      4.243198e+00      2.514488e+00      2.514488e+00      1.728710e+00      1.845827e+00      6.286219e-01      7.857774e-01      1.100088e+00      5.075711e+00    
365.0<Trec<380.0       |  4.871819e+00      4.557509e+00      1.149099e+01      1.775857e+01      3.394558e+01      4.201204e+01      5.376045e+01      5.091837e+01      5.110542e+01      5.227087e+01      4.356878e+01      4.393044e+01      3.588893e+01      3.555463e+01      2.526855e+01      2.467944e+01      1.760141e+01      1.162951e+01      9.900795e+00      7.700618e+00      6.600530e+00      4.400353e+00      3.928887e+00      1.414399e+00      1.885866e+00      2.216808e+00      2.671643e+00      2.388499e+00      9.429328e-01      3.996092e+00    
380.0<Trec<395.0       |  3.300265e+00      1.885866e+00      4.260652e+00      9.429328e+00      1.369795e+01      2.671643e+01      3.417103e+01      4.424544e+01      3.902740e+01      4.493549e+01      4.481200e+01      3.803162e+01      3.598860e+01      3.017385e+01      2.624496e+01      2.200177e+01      1.665848e+01      1.272959e+01      1.087604e+01      9.115018e+00      6.286219e+00      5.971908e+00      5.045607e+00      3.614576e+00      3.300265e+00      2.043021e+00      1.100088e+00      1.414399e+00      2.474449e+00      5.374266e+00    
395.0<Trec<410.0       |  6.286219e-01      6.286219e-01      2.043021e+00      3.614576e+00      8.486396e+00      1.492977e+01      2.170675e+01      2.798647e+01      3.509645e+01      3.667776e+01      3.624211e+01      3.583145e+01      3.431359e+01      2.833213e+01      2.640212e+01      2.393798e+01      1.964443e+01      1.602986e+01      1.288675e+01      1.162951e+01      7.229152e+00      5.500442e+00      4.243198e+00      4.243198e+00      5.028975e+00      3.457420e+00      2.985954e+00      9.429328e-01      7.857774e-01      7.520056e+00    
410.0<Trec<425.0       |  6.286219e-01      3.143109e-01      3.143109e-01      1.257244e+00      3.143110e+00      7.229152e+00      1.288675e+01      1.838719e+01      2.263039e+01      2.676555e+01      3.098705e+01      3.115475e+01      2.707053e+01      2.624496e+01      2.765936e+01      2.278754e+01      2.091367e+01      1.873993e+01      1.717435e+01      1.351537e+01      6.956502e+00      8.172085e+00      6.600530e+00      6.129064e+00      4.360315e+00      3.614576e+00      2.514488e+00      1.728710e+00      1.100088e+00      5.971908e+00    
425.0<Trec<440.0       |  1.100088e+00      1.571555e-01      4.714664e-01      7.857774e-01      9.429328e-01      3.771731e+00      7.386307e+00      1.241528e+01      1.760141e+01      2.217882e+01      2.422879e+01      2.365872e+01      2.361944e+01      2.153030e+01      2.357332e+01      1.995875e+01      1.807288e+01      1.926974e+01      1.540124e+01      1.417583e+01      1.323204e+01      9.115018e+00      6.757685e+00      5.186131e+00      6.286219e+00      4.243198e+00      2.514488e+00      2.200177e+00      1.588187e+00      9.272173e+00    
440.0<Trec<455.0       |  6.286219e-01      0.000000e+00      3.143109e-01      4.714664e-01      6.286219e-01      1.885866e+00      3.771731e+00      7.386307e+00      1.283729e+01      1.728710e+01      1.697279e+01      2.492031e+01      1.854435e+01      2.283318e+01      2.236869e+01      1.885866e+01      1.828206e+01      1.873187e+01      1.351537e+01      1.712995e+01      1.272959e+01      1.084373e+01      9.774619e+00      5.343286e+00      6.600530e+00      5.652363e+00      3.614576e+00      3.143110e+00      2.514488e+00      9.617651e+00    
455.0<Trec<470.0       |  6.286219e-01      0.000000e+00      6.286219e-01      1.571555e-01      3.143109e-01      1.100088e+00      2.200177e+00      3.143110e+00      7.386307e+00      1.210097e+01      1.477261e+01      1.712995e+01      1.697399e+01      1.665848e+01      1.873170e+01      1.749301e+01      2.048946e+01      1.779027e+01      1.634417e+01      1.807288e+01      1.665848e+01      1.386928e+01      1.225813e+01      1.131519e+01      7.251522e+00      7.700618e+00      5.500442e+00      6.286219e+00      5.028975e+00      1.811869e+01    
470.0<Trec<485.0       |  4.714664e-01      0.000000e+00      3.143109e-01      6.286219e-01      3.143109e-01      7.857774e-01      1.257244e+00      1.571555e+00      4.714664e+00      7.857774e+00      9.900795e+00      1.277463e+01      1.181764e+01      1.100088e+01      1.670846e+01      1.606533e+01      1.604943e+01      1.463445e+01      1.638783e+01      1.418873e+01      1.398684e+01      1.398684e+01      1.304390e+01      1.353128e+01      1.052942e+01      1.068657e+01      7.386307e+00      6.129064e+00      4.871819e+00      2.231608e+01    
485.0<Trec<500.0       |  3.143109e-01      1.571555e-01      1.571555e-01      3.143109e-01      6.286219e-01      1.571555e-01      7.857774e-01      4.714664e-01      1.281599e+00      3.021137e+00      6.443374e+00      8.486396e+00      6.778246e+00      8.360802e+00      8.643551e+00      9.919271e+00      1.147235e+01      1.100088e+01      9.900795e+00      1.271578e+01      1.084373e+01      1.291861e+01      1.183716e+01      1.162951e+01      1.288675e+01      8.643551e+00      1.035055e+01      9.429328e+00      5.343286e+00      3.175805e+01    
500.0<Trec<515.0       |  3.143109e-01      3.143109e-01      1.571555e-01      3.143109e-01      1.571555e-01      7.857774e-01      4.714664e-01      4.936500e-01      1.100088e+00      1.100088e+00      2.979599e+00      4.086042e+00      8.948991e+00      3.928887e+00      7.103163e+00      5.971908e+00      6.914841e+00      1.084373e+01      6.914841e+00      6.914841e+00      1.037226e+01      8.329240e+00      7.229152e+00      9.133313e+00      7.857774e+00      8.643551e+00      7.386307e+00      7.700618e+00      8.329240e+00      3.724585e+01    
515.0<Trec<530.0       |  7.857774e-01      1.571555e-01      0.000000e+00      0.000000e+00      6.286219e-01      4.714664e-01      4.714664e-01      6.286219e-01      7.857774e-01      4.714664e-01      7.857774e-01      2.357332e+00      5.028975e+00      5.683180e+00      5.531421e+00      5.679227e+00      4.714664e+00      5.657597e+00      6.163581e+00      6.914841e+00      3.955324e+00      5.657597e+00      5.343286e+00      6.129064e+00      8.486396e+00      5.657597e+00      6.286219e+00      6.129064e+00      4.714664e+00      4.601014e+01    
530.0<Trec<545.0       |  3.143109e-01      3.143109e-01      0.000000e+00      1.571555e-01      1.571555e-01      1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      4.714664e-01      1.100088e+00      2.065022e+00      2.748721e+00      2.631604e+00      4.243198e+00      3.016934e+00      2.985954e+00      2.985954e+00      2.828799e+00      4.243198e+00      4.203159e+00      5.303248e+00      3.888848e+00      2.985954e+00      5.186131e+00      5.343286e+00      4.086042e+00      4.557509e+00      5.343286e+00      4.541793e+01    
545.0<Trec<560.0       |  0.000000e+00      0.000000e+00      0.000000e+00      1.883225e-01      7.457388e-01      3.143109e-01      0.000000e+00      1.571555e-01      1.571555e-01      0.000000e+00      7.857774e-01      4.714664e-01      1.767395e+00      3.614576e+00      2.357332e+00      4.086042e+00      1.885866e+00      2.671643e+00      1.728710e+00      2.514488e+00      2.985954e+00      2.074188e+00      1.100088e+00      2.671643e+00      1.885866e+00      2.514488e+00      3.300265e+00      1.257244e+00      2.357332e+00      3.147707e+01    
560.0<Trec<575.0       |  1.571555e-01      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      3.143109e-01      0.000000e+00      4.314279e-01      4.714664e-01      6.286219e-01      1.571555e-01      1.571555e-01      6.286219e-01      7.857774e-01      1.414399e+00      1.885866e+00      1.728710e+00      3.260226e+00      1.571555e+00      2.043021e+00      2.719376e+00      2.514488e+00      1.885866e+00      2.231157e+00      1.445379e+00      2.671643e+00      2.357332e+00      1.728710e+00      2.985954e+00      3.039493e+01    
575.0<Trec<590.0       |  3.143109e-01      1.571555e-01      2.742724e-01      0.000000e+00      1.571555e-01      0.000000e+00      3.452910e-01      3.143109e-01      7.457388e-01      1.571555e-01      0.000000e+00      4.714664e-01      6.597890e-01      6.597890e-01      1.414399e+00      3.143110e+00      1.728710e+00      2.357332e+00      1.885866e+00      2.266960e+00      4.714664e-01      1.100088e+00      1.131476e+00      2.828799e+00      1.571555e+00      1.445566e+00      1.414399e+00      1.571555e+00      1.405341e+00      2.845778e+01    
590.0<Trec<605.0       |  6.909560e-01      0.000000e+00      1.883225e-01      3.454780e-01      1.883225e-01      0.000000e+00      0.000000e+00      1.571555e-01      3.766451e-01      5.026335e-01      4.714664e-01      0.000000e+00      3.143109e-01      6.286219e-01      4.714664e-01      1.885866e+00      1.257244e+00      2.043021e+00      1.885866e+00      1.728710e+00      1.571555e+00      1.728710e+00      2.200177e+00      1.257244e+00      7.857774e-01      1.728710e+00      1.728710e+00      2.514488e+00      2.200177e+00      2.794307e+01    
605.0<Trec<620.0       |  0.000000e+00      1.571555e-01      1.571555e-01      4.625950e-01      5.649677e-01      1.883225e-01      8.392401e-01      0.000000e+00      1.883225e-01      0.000000e+00      1.571555e-01      0.000000e+00      1.571555e-01      3.143109e-01      6.214284e-01      1.374361e+00      1.257244e+00      2.702810e+00      2.043021e+00      1.728710e+00      2.043021e+00      1.257244e+00      1.257244e+00      1.060050e+00      2.002983e+00      1.728710e+00      1.257244e+00      1.728710e+00      6.286219e-01      2.229267e+01    
620.0<Trec<635.0       |  4.314279e-01      0.000000e+00      0.000000e+00      3.454780e-01      0.000000e+00      1.883225e-01      1.571555e-01      1.883225e-01      4.314279e-01      6.909560e-01      0.000000e+00      3.454780e-01      6.197504e-01      1.571555e-01      6.286219e-01      1.414399e+00      7.857774e-01      2.357332e+00      1.728710e+00      1.885866e+00      1.728710e+00      1.257244e+00      7.857774e-01      3.143109e-01      1.100088e+00      1.885866e+00      7.857774e-01      1.257244e+00      1.445566e+00      1.986821e+01    
635.0<Trec<650.0       |  5.336136e-01      0.000000e+00      1.883225e-01      0.000000e+00      6.509175e-01      6.197505e-01      1.571555e-01      4.625950e-01      5.649677e-01      4.625950e-01      4.625950e-01      5.338006e-01      1.883225e-01      5.336136e-01      6.509175e-01      1.571555e-01      1.885866e+00      7.769060e-01      1.431031e+00      1.319391e+00      7.857774e-01      1.100088e+00      9.429328e-01      6.286219e-01      7.457388e-01      9.429328e-01      7.857774e-01      9.429328e-01      7.457388e-01      1.291792e+01    
650.0<Trec<665.0       |  7.221231e-01      1.883225e-01      9.652285e-01      1.883225e-01      6.197505e-01      3.454780e-01      0.000000e+00      2.742724e-01      0.000000e+00      3.766451e-01      3.454780e-01      1.571555e-01      0.000000e+00      0.000000e+00      1.881355e-01      7.822036e-01      1.319578e+00      1.908161e+00      1.288224e+00      9.429328e-01      1.602722e+00      1.995789e+00      4.714664e-01      1.445566e+00      7.857774e-01      6.286219e-01      6.596020e-01      6.286219e-01      7.857774e-01      1.181045e+01    
665.0<Trec<680.0       |  9.416127e-01      1.883225e-01      1.883225e-01      3.766451e-01      5.338005e-01      9.251900e-01      4.625950e-01      3.764581e-01      6.507306e-01      6.509175e-01      5.649677e-01      1.883225e-01      0.000000e+00      9.962085e-01      9.963955e-01      1.571555e-01      7.457388e-01      1.217205e+00      9.429328e-01      1.100088e+00      6.286219e-01      7.857774e-01      3.143109e-01      8.479245e-01      6.286219e-01      6.286219e-01      1.288411e+00      3.143109e-01      9.429328e-01      1.370351e+01    
680.0<Trec<695.0       |  1.027376e+00      5.338006e-01      1.883225e-01      1.883225e-01      3.766451e-01      1.883225e-01      9.416127e-01      7.368674e-01      3.764581e-01      1.301835e+00      5.649677e-01      1.215698e+00      8.080730e-01      1.571555e-01      5.485449e-01      4.314279e-01      6.197504e-01      1.153551e+00      5.026335e-01      4.314279e-01      3.143109e-01      6.286219e-01      6.286219e-01      4.714664e-01      8.167574e-01      1.288224e+00      6.286219e-01      1.571555e-01      3.143109e-01      1.026291e+01    
695.0<Trec<710.0       |  5.649677e-01      1.027563e+00      0.000000e+00      0.000000e+00      3.766451e-01      4.625950e-01      3.766451e-01      0.000000e+00      3.766451e-01      1.883225e-01      1.184718e+00      1.883225e-01      3.766451e-01      8.392401e-01      3.766451e-01      6.909560e-01      4.480597e-01      3.766451e-01      3.143109e-01      6.380602e-01      7.457388e-01      5.026335e-01      6.650867e-01      1.131255e+00      4.714664e-01      1.131255e+00      6.597890e-01      4.714664e-01      0.000000e+00      7.857774e+00    
710.0<Trec<725.0       |  1.341687e+00      0.000000e+00      1.215885e+00      1.027563e+00      7.219361e-01      3.766451e-01      1.404021e+00      4.625950e-01      1.647313e+00      6.509175e-01      7.531031e-01      9.963955e-01      6.509175e-01      1.592343e+00      3.766451e-01      3.766451e-01      4.625950e-01      2.742724e-01      1.036434e+00      1.436508e+00      1.005267e+00      6.452537e-01      1.060050e+00      6.286219e-01      5.338005e-01      1.571555e-01      7.857774e-01      8.481115e-01      4.714664e-01      9.199459e+00    
725.0<Trec<740.0       |  1.129935e+00      1.027563e+00      3.766451e-01      0.000000e+00      1.027563e+00      1.027563e+00      5.485449e-01      1.027563e+00      1.027563e+00      1.561176e+00      1.576108e+00      8.392401e-01      7.532902e-01      1.301835e+00      3.766451e-01      1.373041e+00      1.883225e-01      1.571555e-01      1.883225e-01      6.764207e-01      4.625950e-01      8.479245e-01      6.909560e-01      7.219361e-01      5.885834e-01      5.026335e-01      4.625950e-01      1.571555e-01      1.100088e+00      9.275106e+00    
740.0<Trec<755.0       |  7.221231e-01      1.883225e-01      8.392401e-01      1.387785e+00      1.883225e-01      7.532902e-01      1.489971e+00      9.250030e-01      1.027563e+00      1.764430e+00      4.314279e-01      1.153551e+00      9.251900e-01      6.509175e-01      0.000000e+00      2.742724e-01      8.392401e-01      1.201350e+00      7.531031e-01      0.000000e+00      8.167574e-01      1.036434e+00      8.169444e-01      1.571555e-01      9.429328e-01      3.143109e-01      6.197504e-01      8.479244e-01      3.143109e-01      8.375322e+00    
755.0<Trec<770.0       |  1.287113e+00      5.649677e-01      7.532902e-01      1.027563e+00      7.366804e-01      1.287091e+00      9.251900e-01      1.387785e+00      1.490158e+00      8.392401e-01      1.883225e-01      1.678480e+00      7.531031e-01      1.199462e+00      7.532902e-01      1.082345e+00      7.221231e-01      3.766451e-01      1.001693e+00      1.208334e+00      8.556623e-01      5.336136e-01      6.197505e-01      8.080730e-01      1.091217e+00      1.571555e-01      6.597890e-01      3.766451e-01      3.143109e-01      6.851186e+00    
770.0<Trec<785.0       |  1.027376e+00      8.080730e-01      4.625950e-01      9.251900e-01      1.936143e+00      7.219361e-01      1.113325e+00      2.054939e+00      2.040403e+00      2.126540e+00      1.270668e+00      4.625950e-01      2.141075e+00      1.387785e+00      8.392401e-01      1.287300e+00      8.080730e-01      9.650415e-01      6.197505e-01      2.742724e-01      1.168295e+00      5.024465e-01      3.454780e-01      3.143109e-01      5.338006e-01      7.457388e-01      4.314279e-01      5.026335e-01      1.072690e+00      6.502134e+00    
785.0<Trec<800.0       |  1.936143e+00      1.883225e-01      8.392401e-01      1.371362e+00      7.368674e-01      1.921795e+00      1.490157e+00      2.211907e+00      1.387598e+00      1.098768e+00      1.592530e+00      1.780853e+00      1.850380e+00      1.270668e+00      2.055125e+00      1.129935e+00      1.001693e+00      1.215698e+00      1.215885e+00      1.199275e+00      0.000000e+00      7.532902e-01      1.396656e+00      6.596020e-01      1.656185e+00      7.457388e-01      5.885834e-01      5.024465e-01      7.457388e-01      8.953176e+00    
=================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================


Table 7. Migration matrix (Ttrue vs Trec) for irreducible background events.
The 2-dimensional histogram (true vs reconstructed energy) with 30 x 30 bins for the events that pass the cuts.
True energy is from 300.0 MeV to 900.0 MeV with the first underflow bin and the last overflow bin; reconstructed energy from 350.0 MeV to 800.0 MeV.
=================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
      energy range(MeV)|  Ttrue<300.0      300.0<Ttrue<321.4 321.4<Ttrue<342.9 342.9<Ttrue<364.3 364.3<Ttrue<385.7 385.7<Ttrue<407.1 407.1<Ttrue<428.6 428.6<Ttrue<450.0 450.0<Ttrue<471.4 471.4<Ttrue<492.9 492.9<Ttrue<514.3 514.3<Ttrue<535.7 535.7<Ttrue<557.1 557.1<Ttrue<578.6 578.6<Ttrue<600.0 600.0<Ttrue<621.4 621.4<Ttrue<642.9 642.9<Ttrue<664.3 664.3<Ttrue<685.7 685.7<Ttrue<707.1 707.1<Ttrue<728.6 728.6<Ttrue<750.0 750.0<Ttrue<771.4 771.4<Ttrue<792.9 792.9<Ttrue<814.3 814.3<Ttrue<835.7 835.7<Ttrue<857.1 857.1<Ttrue<878.6 878.6<Ttrue<900.0    Ttrue>900.0
energy range(MeV)      |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
350.0<Trec<365.0       |  6.036342e-01      2.299028e+00      4.721894e+00      1.304893e+01      3.244133e+01      5.064083e+01      7.356438e+01      7.740160e+01      8.337854e+01      7.554907e+01      7.326669e+01      6.015956e+01      4.711901e+01      3.723820e+01      2.915771e+01      2.452742e+01      1.625757e+01      1.366922e+01      1.074990e+01      1.031175e+01      8.244846e+00      5.788665e+00      5.983664e+00      5.493865e+00      4.730224e+00      2.563363e+00      1.678735e+00      1.569405e+00      1.844220e+00      8.606031e+00    
365.0<Trec<380.0       |  5.953050e-01      6.119634e-01      1.075101e+00      7.285255e+00      1.624091e+01      2.875288e+01      5.146089e+01      7.085220e+01      8.221368e+01      7.367875e+01      7.345641e+01      6.728871e+01      4.946050e+01      5.116227e+01      4.026471e+01      3.221754e+01      2.459295e+01      1.868876e+01      1.218929e+01      1.152735e+01      1.030342e+01      7.045908e+00      5.929163e+00      3.200315e+00      3.064345e+00      3.034830e+00      3.349141e+00      2.133543e+00      1.695393e+00      9.200418e+00    
380.0<Trec<395.0       |  3.059817e-01      4.548079e-01      6.119634e-01      3.216973e+00      6.968856e+00      1.715885e+01      3.009122e+01      4.880608e+01      6.031670e+01      7.373814e+01      7.079276e+01      6.573272e+01      5.670324e+01      5.159575e+01      4.448070e+01      3.609536e+01      2.622281e+01      2.343565e+01      1.793630e+01      1.382638e+01      1.182500e+01      1.034507e+01      5.945821e+00      5.011218e+00      4.688578e+00      4.432571e+00      3.390787e+00      3.183656e+00      1.819232e+00      1.130251e+01    
395.0<Trec<410.0       |  0.000000e+00      1.488262e-01      2.976525e-01      1.050113e+00      2.571692e+00      7.425753e+00      1.757201e+01      3.027446e+01      4.557969e+01      5.814986e+01      6.289670e+01      5.871000e+01      6.130458e+01      5.666159e+01      5.033596e+01      4.493551e+01      3.051381e+01      2.860405e+01      2.049133e+01      1.658021e+01      1.321748e+01      1.201547e+01      6.532795e+00      8.707983e+00      5.019547e+00      3.621806e+00      3.531284e+00      2.886004e+00      2.414537e+00      1.305072e+01    
410.0<Trec<425.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      7.524604e-01      3.646794e+00      5.805323e+00      1.249527e+01      2.671817e+01      4.133870e+01      5.065025e+01      5.099680e+01      5.652731e+01      5.714973e+01      5.038593e+01      4.640820e+01      3.723820e+01      3.267235e+01      2.730625e+01      2.231167e+01      1.599323e+01      1.413235e+01      1.298339e+01      7.806697e+00      7.020921e+00      5.943484e+00      4.573068e+00      3.812278e+00      2.596680e+00      1.299410e+01    
425.0<Trec<440.0       |  0.000000e+00      0.000000e+00      0.000000e+00      1.488262e-01      5.953050e-01      1.066771e+00      2.935979e+00      7.624554e+00      1.596825e+01      2.207012e+01      4.066845e+01      4.531535e+01      4.598561e+01      5.569479e+01      5.148493e+01      4.774763e+01      4.540696e+01      3.602982e+01      3.733704e+01      2.825642e+01      2.088061e+01      1.829968e+01      1.428118e+01      1.114751e+01      8.509182e+00      6.830449e+00      3.944446e+00      4.900236e+00      3.365799e+00      1.699353e+01    
440.0<Trec<455.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.488262e-01      1.488262e-01      7.441312e-01      3.646794e+00      8.219859e+00      1.624924e+01      2.201292e+01      3.273426e+01      4.008147e+01      4.972401e+01      4.443904e+01      5.236954e+01      4.702849e+01      4.286029e+01      3.498804e+01      3.126627e+01      2.947312e+01      2.236055e+01      1.914467e+01      1.462048e+01      1.306558e+01      1.022956e+01      8.062701e+00      7.054238e+00      5.755348e+00      2.223781e+01    
455.0<Trec<470.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      6.036342e-01      1.678735e+00      3.638464e+00      9.460443e+00      1.505863e+01      2.270708e+01      3.158891e+01      4.588677e+01      4.081004e+01      4.673083e+01      4.778928e+01      4.187681e+01      4.024805e+01      3.650129e+01      3.555836e+01      2.644550e+01      2.694197e+01      1.935903e+01      1.722549e+01      1.576221e+01      1.285123e+01      1.021290e+01      7.004261e+00      3.015213e+01    
470.0<Trec<485.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.571555e-01      1.488262e-01      6.036342e-01      1.058442e+00      4.250428e+00      7.268598e+00      1.435615e+01      2.127711e+01      2.269151e+01      3.096862e+01      3.549283e+01      3.603611e+01      4.242323e+01      4.272811e+01      3.828831e+01      3.718821e+01      3.586544e+01      3.014229e+01      2.679011e+01      2.121991e+01      1.947454e+01      1.504197e+01      1.123803e+01      1.084985e+01      4.782104e+01    
485.0<Trec<500.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      2.976525e-01      1.207268e+00      3.183656e+00      3.646794e+00      8.798505e+00      1.651357e+01      2.068181e+01      2.111996e+01      2.926489e+01      3.120073e+01      3.447493e+01      3.200317e+01      3.285448e+01      3.818837e+01      3.056378e+01      2.976244e+01      2.581798e+01      1.935070e+01      1.811844e+01      1.740110e+01      1.464547e+01      5.932508e+01    
500.0<Trec<515.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.059817e-01      1.066771e+00      1.819232e+00      3.200314e+00      6.954286e+00      1.149403e+01      1.474432e+01      1.583608e+01      1.615039e+01      2.408357e+01      2.413091e+01      2.580965e+01      2.747896e+01      2.747897e+01      2.360114e+01      2.389879e+01      2.165806e+01      1.777915e+01      1.845774e+01      1.583608e+01      8.978478e+01    
515.0<Trec<530.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.488262e-01      7.607896e-01      1.504921e+00      2.910991e+00      5.466025e+00      6.524467e+00      1.057609e+01      1.110586e+01      1.237143e+01      1.372752e+01      1.815030e+01      1.571224e+01      1.930905e+01      2.045912e+01      1.796129e+01      1.767603e+01      1.660520e+01      1.613373e+01      1.341321e+01      9.707887e+01    
530.0<Trec<545.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      3.143109e-01      2.976525e-01      1.190610e+00      2.150201e+00      3.961104e+00      7.955522e+00      6.367311e+00      7.226951e+00      8.806833e+00      1.156067e+01      1.171782e+01      9.898592e+00      1.218929e+01      1.414069e+01      1.332269e+01      1.352872e+01      1.180112e+01      9.584281e+00      9.869772e+01    
545.0<Trec<560.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      4.548079e-01      7.441312e-01      2.750034e+00      1.976387e+00      4.581398e+00      4.719745e+00      4.904037e+00      5.606523e+00      7.144758e+00      7.607896e+00      6.551061e+00      6.847106e+00      8.641349e+00      6.566113e+00      8.747479e+00      8.261505e+00      8.402000e+00      7.442912e+01    
560.0<Trec<575.0       |  0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      0.000000e+00      1.488262e-01      0.000000e+00      1.687064e+00      2.571692e+00      2.886003e+00      2.877674e+00      3.944446e+00      3.472980e+00      5.466025e+00      5.168374e+00      6.704273e+00      5.342186e+00      7.715075e+00      5.929163e+00      8.194870e+00      7.326901e+00      4.715082e+00      7.281940e+01    
