Units: cross-section (10^-38 cm2/(nucleon x GeV))

row (bin i) - column (bin j) | sigma_i x sigma_j x rho_ij 
42 - 38 | 1.7597e-06
42 - 39 | 0.000412253
42 - 40 | 0.00226776
42 - 41 | 0.00285702
42 - 42 | 0.00165019
42 - 43 | 0.00203351
42 - 44 | 0.00122317
42 - 45 | 0.000393957
42 - 46 | 5.29827e-06
42 - 47 | 0.000337907
42 - 48 | 0.00125853
42 - 49 | 0.00214973
42 - 50 | 0.00283348
42 - 51 | 0.0018061
42 - 52 | 0.00192703
42 - 53 | 0.00135641
42 - 54 | 0.000900176
42 - 55 | 0.00108116
42 - 56 | 0.00040199
42 - 57 | 1.36766e-05
42 - 58 | 0.000454033
42 - 59 | 0.000785267
42 - 60 | 0.00117819
42 - 61 | 0.00104989
42 - 62 | 0.000410084
42 - 63 | 0.000833785
42 - 64 | 0.000984574
42 - 65 | 0.000977157
42 - 66 | 4.45749e-05
43 - 0 | 0.00109424
43 - 1 | 0.000890958
43 - 2 | 1.16459e-06
43 - 3 | 0.000893143
43 - 4 | 0.00310386
43 - 5 | 0.00236441
43 - 6 | 0.00100307
43 - 7 | 1.57964e-06
43 - 8 | 0.000765505
43 - 9 | 0.00273542
43 - 10 | 0.00306214
43 - 11 | 0.00400924
43 - 12 | 0.00277139
43 - 13 | 0.000306364
43 - 14 | 2.03997e-06
43 - 15 | 0.000446523
43 - 16 | 0.00210218
43 - 17 | 0.00353301
43 - 18 | 0.00392261
43 - 19 | 0.00332119
43 - 20 | 0.00109465
43 - 21 | 9.40074e-06
43 - 22 | 0.000560052
43 - 23 | 0.00212049
43 - 24 | 0.00325954
43 - 25 | 0.00398093
43 - 26 | 0.00259325
43 - 27 | 0.00204806
43 - 28 | 0.00141623
43 - 29 | 7.30943e-06
43 - 30 | 0.000222634
43 - 31 | 0.00164409
43 - 32 | 0.00318631
43 - 33 | 0.00370154
43 - 34 | 0.00440815
43 - 35 | 0.00199456
43 - 36 | 0.0012378
43 - 37 | 0.000749108
43 - 38 | 2.16847e-06
43 - 39 | 0.000508016
43 - 40 | 0.00279454
43 - 41 | 0.00352068
43 - 42 | 0.00203351
43 - 43 | 0.00250588
43 - 44 | 0.0015073
43 - 45 | 0.00048547
43 - 46 | 6.52902e-06
43 - 47 | 0.0004164
43 - 48 | 0.00155088
43 - 49 | 0.0026491
43 - 50 | 0.00349167
43 - 51 | 0.00222564
43 - 52 | 0.00237467
43 - 53 | 0.00167149
43 - 54 | 0.00110928
43 - 55 | 0.00133231
43 - 56 | 0.000495369
43 - 57 | 1.68536e-05
43 - 58 | 0.000559501
43 - 59 | 0.000967678
43 - 60 | 0.00145187
43 - 61 | 0.00129377
43 - 62 | 0.000505343
43 - 63 | 0.00102747
43 - 64 | 0.00121328
43 - 65 | 0.00120414
43 - 66 | 5.49293e-05
44 - 0 | 0.000658193
44 - 1 | 0.000535916
44 - 2 | 7.00507e-07
44 - 3 | 0.00053723
44 - 4 | 0.00186699
44 - 5 | 0.00142221
44 - 6 | 0.000603349
44 - 7 | 9.50162e-07
44 - 8 | 0.000460455
44 - 9 | 0.00164537
44 - 10 | 0.00184189
44 - 11 | 0.00241158
44 - 12 | 0.001667
44 - 13 | 0.000184279
44 - 14 | 1.22705e-06
44 - 15 | 0.000268586
44 - 16 | 0.00126447
44 - 17 | 0.00212512
44 - 18 | 0.00235947
44 - 19 | 0.00199771
44 - 20 | 0.000658436
44 - 21 | 5.65459e-06
44 - 22 | 0.000336874
44 - 23 | 0.00127548
44 - 24 | 0.00196063
44 - 25 | 0.00239455
44 - 26 | 0.00155985
44 - 27 | 0.00123192
44 - 28 | 0.000851868
44 - 29 | 4.39666e-06
44 - 30 | 0.000133916
44 - 31 | 0.000988931
44 - 32 | 0.00191658
44 - 33 | 0.00222649
44 - 34 | 0.00265152
44 - 35 | 0.00119974
44 - 36 | 0.000744541
44 - 37 | 0.000450592
44 - 38 | 1.30434e-06
44 - 39 | 0.000305574
44 - 40 | 0.00168093
44 - 41 | 0.0021177
44 - 42 | 0.00122317
44 - 43 | 0.0015073
44 - 44 | 0.000906649
44 - 45 | 0.000292013
44 - 46 | 3.92723e-06
44 - 47 | 0.000250467
44 - 48 | 0.000932863
44 - 49 | 0.00159344
44 - 50 | 0.00210026
44 - 51 | 0.00133874
44 - 52 | 0.00142837
44 - 53 | 0.00100541
44 - 54 | 0.000667237
44 - 55 | 0.000801391
44 - 56 | 0.000297967
44 - 57 | 1.01375e-05
44 - 58 | 0.000336542
44 - 59 | 0.000582063
44 - 60 | 0.000873306
44 - 61 | 0.00077821
44 - 62 | 0.000303966
44 - 63 | 0.000618027
44 - 64 | 0.000729795
44 - 65 | 0.000724298
44 - 66 | 3.30403e-05
45 - 0 | 0.00021199
45 - 1 | 0.000172607
45 - 2 | 2.25618e-07
45 - 3 | 0.00017303
45 - 4 | 0.000601317
45 - 5 | 0.000458063
45 - 6 | 0.000194326
45 - 7 | 3.06027e-07
45 - 8 | 0.000148303
45 - 9 | 0.000529938
45 - 10 | 0.000593235
45 - 11 | 0.000776718
45 - 12 | 0.000536906
45 - 13 | 5.93525e-05
45 - 14 | 3.95208e-07
45 - 15 | 8.65058e-05
45 - 16 | 0.000407259
45 - 17 | 0.000684457
45 - 18 | 0.000759935
45 - 19 | 0.000643421
45 - 20 | 0.000212068
45 - 21 | 1.82122e-06
45 - 22 | 0.0001085
45 - 23 | 0.000410806
45 - 24 | 0.000631478
45 - 25 | 0.000771234
45 - 26 | 0.000502396
45 - 27 | 0.000396776
45 - 28 | 0.000274369
45 - 29 | 1.41607e-06
45 - 30 | 4.31314e-05
45 - 31 | 0.000318514
45 - 32 | 0.00061729
45 - 33 | 0.000717107
45 - 34 | 0.000853999
45 - 35 | 0.00038641
45 - 36 | 0.000239801
45 - 37 | 0.000145126
45 - 38 | 4.20102e-07
45 - 39 | 9.8419e-05
45 - 40 | 0.000541391
45 - 41 | 0.000682068
45 - 42 | 0.000393957
45 - 43 | 0.00048547
45 - 44 | 0.000292013
45 - 45 | 9.40511e-05
45 - 46 | 1.26488e-06
45 - 47 | 8.06701e-05
45 - 48 | 0.000300455
45 - 49 | 0.000513215
45 - 50 | 0.000676448
45 - 51 | 0.000431178
45 - 52 | 0.000460049
45 - 53 | 0.000323822
45 - 54 | 0.000214903
45 - 55 | 0.000258111
45 - 56 | 9.59689e-05
45 - 57 | 3.26508e-06
45 - 58 | 0.000108393
45 - 59 | 0.00018747
45 - 60 | 0.000281274
45 - 61 | 0.000250645
45 - 62 | 9.79011e-05
45 - 63 | 0.000199053
45 - 64 | 0.000235052
45 - 65 | 0.000233281
45 - 66 | 1.06416e-05
46 - 0 | 2.85102e-06
46 - 1 | 2.32137e-06
46 - 2 | 3.03431e-09
46 - 3 | 2.32706e-06
46 - 4 | 8.08703e-06
46 - 5 | 6.16042e-06
46 - 6 | 2.61346e-06
46 - 7 | 4.11572e-09
46 - 8 | 1.9945e-06
46 - 9 | 7.12706e-06
46 - 10 | 7.97833e-06
46 - 11 | 1.0446e-05
46 - 12 | 7.22077e-06
46 - 13 | 7.98223e-07
46 - 14 | 5.3151e-09
46 - 15 | 1.1634e-06
46 - 16 | 5.47717e-06
46 - 17 | 9.20517e-06
46 - 18 | 1.02203e-05
46 - 19 | 8.65327e-06
46 - 20 | 2.85208e-06
46 - 21 | 2.44934e-08
46 - 22 | 1.4592e-06
46 - 23 | 5.52488e-06
46 - 24 | 8.49265e-06
46 - 25 | 1.03722e-05
46 - 26 | 6.75665e-06
46 - 27 | 5.33618e-06
46 - 28 | 3.68994e-06
46 - 29 | 1.90445e-08
46 - 30 | 5.80068e-07
46 - 31 | 4.28365e-06
46 - 32 | 8.30184e-06
46 - 33 | 9.64427e-06
46 - 34 | 1.14853e-05
46 - 35 | 5.19678e-06
46 - 36 | 3.22505e-06
46 - 37 | 1.95178e-06
46 - 38 | 5.64989e-09
46 - 39 | 1.32362e-06
46 - 40 | 7.2811e-06
46 - 41 | 9.17304e-06
46 - 42 | 5.29827e-06
46 - 43 | 6.52902e-06
46 - 44 | 3.92723e-06
46 - 45 | 1.26488e-06
46 - 46 | 1.70112e-08
46 - 47 | 1.08492e-06
46 - 48 | 4.04078e-06
46 - 49 | 6.90215e-06
46 - 50 | 9.09746e-06
46 - 51 | 5.79886e-06
46 - 52 | 6.18714e-06
46 - 53 | 4.35504e-06
46 - 54 | 2.8902e-06
46 - 55 | 3.4713e-06
46 - 56 | 1.29067e-06
46 - 57 | 4.39116e-08
46 - 58 | 1.45777e-06
46 - 59 | 2.52126e-06
46 - 60 | 3.78281e-06
46 - 61 | 3.37089e-06
46 - 62 | 1.31666e-06
46 - 63 | 2.67704e-06
46 - 64 | 3.16118e-06
46 - 65 | 3.13736e-06
46 - 66 | 1.43117e-07
47 - 0 | 0.000181829
47 - 1 | 0.00014805
47 - 2 | 1.93519e-07
47 - 3 | 0.000148413
47 - 4 | 0.000515766
47 - 5 | 0.000392892
47 - 6 | 0.000166678
47 - 7 | 2.62488e-07
47 - 8 | 0.000127203
47 - 9 | 0.000454542
47 - 10 | 0.000508833
47 - 11 | 0.000666212
47 - 12 | 0.000460519
47 - 13 | 5.09082e-05
47 - 14 | 3.3898e-07
47 - 15 | 7.41983e-05
47 - 16 | 0.000349317
47 - 17 | 0.000587077
47 - 18 | 0.000651816
47 - 19 | 0.000551879
47 - 20 | 0.000181897
47 - 21 | 1.56211e-06
47 - 22 | 9.30633e-05
47 - 23 | 0.000352359
47 - 24 | 0.000541635
47 - 25 | 0.000661507
47 - 26 | 0.000430918
47 - 27 | 0.000340325
47 - 28 | 0.000235333
47 - 29 | 1.2146e-06
47 - 30 | 3.69949e-05
47 - 31 | 0.000273198
47 - 32 | 0.000529466
47 - 33 | 0.000615081
47 - 34 | 0.000732498
47 - 35 | 0.000331434
47 - 36 | 0.000205684
47 - 37 | 0.000124479
47 - 38 | 3.60332e-07
47 - 39 | 8.44166e-05
47 - 40 | 0.000464366
47 - 41 | 0.000585028
47 - 42 | 0.000337907
47 - 43 | 0.0004164
47 - 44 | 0.000250467
47 - 45 | 8.06701e-05
47 - 46 | 1.08492e-06
47 - 47 | 6.91929e-05
47 - 48 | 0.000257709
47 - 49 | 0.000440198
47 - 50 | 0.000580208
47 - 51 | 0.000369833
47 - 52 | 0.000394596
47 - 53 | 0.000277751
47 - 54 | 0.000184328
47 - 55 | 0.000221389
47 - 56 | 8.23151e-05
47 - 57 | 2.80055e-06
47 - 58 | 9.29717e-05
47 - 59 | 0.000160798
47 - 60 | 0.000241256
47 - 61 | 0.000214985
47 - 62 | 8.39724e-05
47 - 63 | 0.000170733
47 - 64 | 0.00020161
47 - 65 | 0.000200091
47 - 66 | 9.12756e-06
48 - 0 | 0.000677223
48 - 1 | 0.000551411
48 - 2 | 7.2076e-07
48 - 3 | 0.000552762
48 - 4 | 0.00192097
48 - 5 | 0.00146333
48 - 6 | 0.000620793
48 - 7 | 9.77634e-07
48 - 8 | 0.000473768
48 - 9 | 0.00169294
48 - 10 | 0.00189515
48 - 11 | 0.0024813
48 - 12 | 0.0017152
48 - 13 | 0.000189607
48 - 14 | 1.26253e-06
48 - 15 | 0.000276351
48 - 16 | 0.00130103
48 - 17 | 0.00218657
48 - 18 | 0.00242769
48 - 19 | 0.00205547
48 - 20 | 0.000677473
48 - 21 | 5.81808e-06
48 - 22 | 0.000346614
48 - 23 | 0.00131236
48 - 24 | 0.00201732
48 - 25 | 0.00246378
48 - 26 | 0.00160495
48 - 27 | 0.00126754
48 - 28 | 0.000876498
48 - 29 | 4.52378e-06
48 - 30 | 0.000137787
48 - 31 | 0.00101752
48 - 32 | 0.00197199
48 - 33 | 0.00229087
48 - 34 | 0.00272819
48 - 35 | 0.00123443
48 - 36 | 0.000766068
48 - 37 | 0.00046362
48 - 38 | 1.34206e-06
48 - 39 | 0.000314409
48 - 40 | 0.00172953
48 - 41 | 0.00217893
48 - 42 | 0.00125853
48 - 43 | 0.00155088
48 - 44 | 0.000932863
48 - 45 | 0.000300455
48 - 46 | 4.04078e-06
48 - 47 | 0.000257709
48 - 48 | 0.000959834
48 - 49 | 0.00163952
48 - 50 | 0.00216098
48 - 51 | 0.00137744
48 - 52 | 0.00146967
48 - 53 | 0.00103448
48 - 54 | 0.000686529
48 - 55 | 0.000824562
48 - 56 | 0.000306582
48 - 57 | 1.04306e-05
48 - 58 | 0.000346273
48 - 59 | 0.000598892
48 - 60 | 0.000898556
48 - 61 | 0.00080071
48 - 62 | 0.000312755
48 - 63 | 0.000635895
48 - 64 | 0.000750896
48 - 65 | 0.000745239
48 - 66 | 3.39956e-05
49 - 0 | 0.00115678
49 - 1 | 0.000941877
49 - 2 | 1.23115e-06
49 - 3 | 0.000944187
49 - 4 | 0.00328125
49 - 5 | 0.00249954
49 - 6 | 0.00106039
49 - 7 | 1.66992e-06
49 - 8 | 0.000809254
49 - 9 | 0.00289175
49 - 10 | 0.00323714
49 - 11 | 0.00423837
49 - 12 | 0.00292977
49 - 13 | 0.000323873
49 - 14 | 2.15656e-06
49 - 15 | 0.000472042
49 - 16 | 0.00222232
49 - 17 | 0.00373492
49 - 18 | 0.00414679
49 - 19 | 0.003511
49 - 20 | 0.00115721
49 - 21 | 9.938e-06
49 - 22 | 0.00059206
49 - 23 | 0.00224168
49 - 24 | 0.00344583
49 - 25 | 0.00420844
49 - 26 | 0.00274146
49 - 27 | 0.00216511
49 - 28 | 0.00149717
49 - 29 | 7.72717e-06
49 - 30 | 0.000235358
49 - 31 | 0.00173806
49 - 32 | 0.00336841
49 - 33 | 0.00391309
49 - 34 | 0.00466008
49 - 35 | 0.00210855
49 - 36 | 0.00130854
49 - 37 | 0.00079192
49 - 38 | 2.2924e-06
49 - 39 | 0.00053705
49 - 40 | 0.00295425
49 - 41 | 0.00372189
49 - 42 | 0.00214973
49 - 43 | 0.0026491
49 - 44 | 0.00159344
49 - 45 | 0.000513215
49 - 46 | 6.90215e-06
49 - 47 | 0.000440198
49 - 48 | 0.00163952
49 - 49 | 0.0028005
49 - 50 | 0.00369122
49 - 51 | 0.00235284
49 - 52 | 0.00251038
49 - 53 | 0.00176702
49 - 54 | 0.00117268
49 - 55 | 0.00140845
49 - 56 | 0.00052368
49 - 57 | 1.78168e-05
49 - 58 | 0.000591477
49 - 59 | 0.00102298
49 - 60 | 0.00153484
49 - 61 | 0.00136771
49 - 62 | 0.000534224
49 - 63 | 0.00108619
49 - 64 | 0.00128262
49 - 65 | 0.00127296
49 - 66 | 5.80686e-05
50 - 0 | 0.00152471
50 - 1 | 0.00124145
50 - 2 | 1.62273e-06
50 - 3 | 0.00124449
50 - 4 | 0.00432488
50 - 5 | 0.00329455
50 - 6 | 0.00139766
50 - 7 | 2.20106e-06
50 - 8 | 0.00106665
50 - 9 | 0.0038115
50 - 10 | 0.00426675
50 - 11 | 0.00558643
50 - 12 | 0.00386162
50 - 13 | 0.000426884
50 - 14 | 2.84248e-06
50 - 15 | 0.00062218
50 - 16 | 0.00292915
50 - 17 | 0.00492286
50 - 18 | 0.00546572
50 - 19 | 0.00462771
50 - 20 | 0.00152527
50 - 21 | 1.30989e-05
50 - 22 | 0.00078037
50 - 23 | 0.00295466
50 - 24 | 0.00454181
50 - 25 | 0.00554698
50 - 26 | 0.00361341
50 - 27 | 0.00285375
50 - 28 | 0.00197335
50 - 29 | 1.01849e-05
50 - 30 | 0.000310216
50 - 31 | 0.00229086
50 - 32 | 0.00443977
50 - 33 | 0.00515768
50 - 34 | 0.00614226
50 - 35 | 0.0027792
50 - 36 | 0.00172473
50 - 37 | 0.0010438
50 - 38 | 3.02152e-06
50 - 39 | 0.000707864
50 - 40 | 0.00389388
50 - 41 | 0.00490567
50 - 42 | 0.00283348
50 - 43 | 0.00349167
50 - 44 | 0.00210026
50 - 45 | 0.000676448
50 - 46 | 9.09746e-06
50 - 47 | 0.000580208
50 - 48 | 0.00216098
50 - 49 | 0.00369122
50 - 50 | 0.00486525
50 - 51 | 0.00310119
50 - 52 | 0.00330884
50 - 53 | 0.00232904
50 - 54 | 0.00154566
50 - 55 | 0.00185643
50 - 56 | 0.000690242
50 - 57 | 2.34836e-05
50 - 58 | 0.000779602
50 - 59 | 0.00134835
50 - 60 | 0.00202302
50 - 61 | 0.00180273
50 - 62 | 0.000704139
50 - 63 | 0.00143166
50 - 64 | 0.00169057
50 - 65 | 0.00167784
50 - 66 | 7.65379e-05
51 - 0 | 0.000971871
51 - 1 | 0.00079132
51 - 2 | 1.03435e-06
51 - 3 | 0.00079326
51 - 4 | 0.00275675
51 - 5 | 0.00209999
51 - 6 | 0.00089089
51 - 7 | 1.40299e-06
51 - 8 | 0.000679896
51 - 9 | 0.00242951
51 - 10 | 0.00271969
51 - 11 | 0.00356087
51 - 12 | 0.00246145
51 - 13 | 0.000272102
51 - 14 | 1.81184e-06
51 - 15 | 0.000396587
51 - 16 | 0.00186708
51 - 17 | 0.0031379
51 - 18 | 0.00348393
51 - 19 | 0.00294977
51 - 20 | 0.00097223
51 - 21 | 8.34943e-06
51 - 22 | 0.00049742
51 - 23 | 0.00188335
51 - 24 | 0.00289502
51 - 25 | 0.00353573
51 - 26 | 0.00230324
51 - 27 | 0.00181902
51 - 28 | 0.00125785
51 - 29 | 6.492e-06
51 - 30 | 0.000197736
51 - 31 | 0.00146023
51 - 32 | 0.00282997
51 - 33 | 0.00328759
51 - 34 | 0.00391517
51 - 35 | 0.0017715
51 - 36 | 0.00109937
51 - 37 | 0.000665333
51 - 38 | 1.92596e-06
51 - 39 | 0.000451203
51 - 40 | 0.00248202
51 - 41 | 0.00312695
51 - 42 | 0.0018061
51 - 43 | 0.00222564
51 - 44 | 0.00133874
51 - 45 | 0.000431178
51 - 46 | 5.79886e-06
51 - 47 | 0.000369833
51 - 48 | 0.00137744
51 - 49 | 0.00235284
51 - 50 | 0.00310119
51 - 51 | 0.00197674
51 - 52 | 0.0021091
51 - 53 | 0.00148457
51 - 54 | 0.000985226
51 - 55 | 0.00118331
51 - 56 | 0.000439971
51 - 57 | 1.49688e-05
51 - 58 | 0.00049693
51 - 59 | 0.00085946
51 - 60 | 0.0012895
51 - 61 | 0.00114909
51 - 62 | 0.000448829
51 - 63 | 0.000912563
51 - 64 | 0.0010776
51 - 65 | 0.00106948
51 - 66 | 4.87864e-05
52 - 0 | 0.00103695
52 - 1 | 0.000844305
52 - 2 | 1.10361e-06
52 - 3 | 0.000846375
52 - 4 | 0.00294133
52 - 5 | 0.00224061
52 - 6 | 0.000950542
52 - 7 | 1.49693e-06
52 - 8 | 0.000725421
52 - 9 | 0.00259218
52 - 10 | 0.0029018
52 - 11 | 0.0037993
52 - 12 | 0.00262627
52 - 13 | 0.000290322
52 - 14 | 1.93315e-06
52 - 15 | 0.000423142
52 - 16 | 0.0019921
52 - 17 | 0.00334801
52 - 18 | 0.00371721
52 - 19 | 0.00314728
52 - 20 | 0.00103733
52 - 21 | 8.90849e-06
52 - 22 | 0.000530726
52 - 23 | 0.00200945
52 - 24 | 0.00308886
52 - 25 | 0.00377248
52 - 26 | 0.00245746
52 - 27 | 0.00194082
52 - 28 | 0.00134207
52 - 29 | 6.92669e-06
52 - 30 | 0.000210977
52 - 31 | 0.00155801
52 - 32 | 0.00301946
52 - 33 | 0.00350772
52 - 34 | 0.00417732
52 - 35 | 0.00189012
52 - 36 | 0.00117298
52 - 37 | 0.000709883
52 - 38 | 2.05492e-06
52 - 39 | 0.000481415
52 - 40 | 0.00264821
52 - 41 | 0.00333633
52 - 42 | 0.00192703
52 - 43 | 0.00237467
52 - 44 | 0.00142837
52 - 45 | 0.000460049
52 - 46 | 6.18714e-06
52 - 47 | 0.000394596
52 - 48 | 0.00146967
52 - 49 | 0.00251038
52 - 50 | 0.00330884
52 - 51 | 0.0021091
52 - 52 | 0.00225032
52 - 53 | 0.00158397
52 - 54 | 0.00105119
52 - 55 | 0.00126255
52 - 56 | 0.00046943
52 - 57 | 1.59711e-05
52 - 58 | 0.000530204
52 - 59 | 0.000917008
52 - 60 | 0.00137584
52 - 61 | 0.00122603
52 - 62 | 0.000478882
52 - 63 | 0.000973666
52 - 64 | 0.00114975
52 - 65 | 0.00114109
52 - 66 | 5.20531e-05
53 - 0 | 0.000729891
53 - 1 | 0.000594294
53 - 2 | 7.76815e-07
53 - 3 | 0.000595751
53 - 4 | 0.00207036
53 - 5 | 0.00157713
53 - 6 | 0.000669073
53 - 7 | 1.05367e-06
53 - 8 | 0.000510613
53 - 9 | 0.0018246
53 - 10 | 0.00204253
53 - 11 | 0.00267428
53 - 12 | 0.00184859
53 - 13 | 0.000204353
53 - 14 | 1.36072e-06
53 - 15 | 0.000297843
53 - 16 | 0.00140221
53 - 17 | 0.00235662
53 - 18 | 0.00261649
53 - 19 | 0.00221533
53 - 20 | 0.000730161
53 - 21 | 6.27056e-06
53 - 22 | 0.00037357
53 - 23 | 0.00141442
53 - 24 | 0.00217421
53 - 25 | 0.00265539
53 - 26 | 0.00172977
53 - 27 | 0.00136612
53 - 28 | 0.000944663
53 - 29 | 4.8756e-06
53 - 30 | 0.000148503
53 - 31 | 0.00109666
53 - 32 | 0.00212536
53 - 33 | 0.00246903
53 - 34 | 0.00294036
53 - 35 | 0.00133043
53 - 36 | 0.000825645
53 - 37 | 0.000499676
53 - 38 | 1.44643e-06
53 - 39 | 0.000338861
53 - 40 | 0.00186404
53 - 41 | 0.00234839
53 - 42 | 0.00135641
53 - 43 | 0.00167149
53 - 44 | 0.00100541
53 - 45 | 0.000323822
53 - 46 | 4.35504e-06
53 - 47 | 0.000277751
53 - 48 | 0.00103448
53 - 49 | 0.00176702
53 - 50 | 0.00232904
53 - 51 | 0.00148457
53 - 52 | 0.00158397
53 - 53 | 0.00111493
53 - 54 | 0.000739921
53 - 55 | 0.000888688
53 - 56 | 0.000330425
53 - 57 | 1.12418e-05
53 - 58 | 0.000373203
53 - 59 | 0.000645469
53 - 60 | 0.000968437
53 - 61 | 0.000862982
53 - 62 | 0.000337078
53 - 63 | 0.00068535
53 - 64 | 0.000809293
53 - 65 | 0.000803197
53 - 66 | 3.66394e-05
54 - 0 | 0.000484389
54 - 1 | 0.000394401
54 - 2 | 5.15529e-07
54 - 3 | 0.000395368
54 - 4 | 0.00137399
54 - 5 | 0.00104666
54 - 6 | 0.000444027
54 - 7 | 6.9926e-07
54 - 8 | 0.000338866
54 - 9 | 0.00121089
54 - 10 | 0.00135552
54 - 11 | 0.00177477
54 - 12 | 0.00122681
54 - 13 | 0.000135618
54 - 14 | 9.03035e-07
54 - 15 | 0.000197662
54 - 16 | 0.000930571
54 - 17 | 0.00156396
54 - 18 | 0.00173642
54 - 19 | 0.00147019
54 - 20 | 0.000484568
54 - 21 | 4.16143e-06
54 - 22 | 0.000247918
54 - 23 | 0.000938676
54 - 24 | 0.0014429
54 - 25 | 0.00176224
54 - 26 | 0.00114796
54 - 27 | 0.000906617
54 - 28 | 0.000626922
54 - 29 | 3.23567e-06
54 - 30 | 9.85536e-05
54 - 31 | 0.000727792
54 - 32 | 0.00141048
54 - 33 | 0.00163856
54 - 34 | 0.00195136
54 - 35 | 0.000882933
54 - 36 | 0.000547936
54 - 37 | 0.000331608
54 - 38 | 9.59916e-07
54 - 39 | 0.000224884
54 - 40 | 0.00123706
54 - 41 | 0.0015585
54 - 42 | 0.000900176
54 - 43 | 0.00110928
54 - 44 | 0.000667237
54 - 45 | 0.000214903
54 - 46 | 2.8902e-06
54 - 47 | 0.000184328
54 - 48 | 0.000686529
54 - 49 | 0.00117268
54 - 50 | 0.00154566
54 - 51 | 0.000985226
54 - 52 | 0.00105119
54 - 53 | 0.000739921
54 - 54 | 0.000491045
54 - 55 | 0.000589774
54 - 56 | 0.000219285
54 - 57 | 7.46059e-06
54 - 58 | 0.000247674
54 - 59 | 0.000428362
54 - 60 | 0.000642699
54 - 61 | 0.000572714
54 - 62 | 0.0002237
54 - 63 | 0.000454829
54 - 64 | 0.000537084
54 - 65 | 0.000533038
54 - 66 | 2.43156e-05
55 - 0 | 0.000581779
55 - 1 | 0.000473698
55 - 2 | 6.19181e-07
55 - 3 | 0.00047486
55 - 4 | 0.00165024
55 - 5 | 0.00125709
55 - 6 | 0.000533303
55 - 7 | 8.39853e-07
55 - 8 | 0.000406998
55 - 9 | 0.00145435
55 - 10 | 0.00162806
55 - 11 | 0.0021316
55 - 12 | 0.00147347
55 - 13 | 0.000162885
55 - 14 | 1.0846e-06
55 - 15 | 0.000237404
55 - 16 | 0.00111767
55 - 17 | 0.00187841
55 - 18 | 0.00208554
55 - 19 | 0.00176579
55 - 20 | 0.000581994
55 - 21 | 4.99812e-06
55 - 22 | 0.000297764
55 - 23 | 0.00112741
55 - 24 | 0.00173301
55 - 25 | 0.00211655
55 - 26 | 0.00137876
55 - 27 | 0.0010889
55 - 28 | 0.00075297
55 - 29 | 3.88623e-06
55 - 30 | 0.000118369
55 - 31 | 0.00087412
55 - 32 | 0.00169407
55 - 33 | 0.00196801
55 - 34 | 0.00234369
55 - 35 | 0.00106045
55 - 36 | 0.000658103
55 - 37 | 0.000398281
55 - 38 | 1.15292e-06
55 - 39 | 0.000270098
55 - 40 | 0.00148578
55 - 41 | 0.00187185
55 - 42 | 0.00108116
55 - 43 | 0.00133231
55 - 44 | 0.000801391
55 - 45 | 0.000258111
55 - 46 | 3.4713e-06
55 - 47 | 0.000221389
55 - 48 | 0.000824562
55 - 49 | 0.00140845
55 - 50 | 0.00185643
55 - 51 | 0.00118331
55 - 52 | 0.00126255
55 - 53 | 0.000888688
55 - 54 | 0.000589774
55 - 55 | 0.000708353
55 - 56 | 0.000263374
55 - 57 | 8.96061e-06
55 - 58 | 0.000297471
55 - 59 | 0.000514488
55 - 60 | 0.000771919
55 - 61 | 0.000687863
55 - 62 | 0.000268677
55 - 63 | 0.000546276
55 - 64 | 0.000645069
55 - 65 | 0.00064021
55 - 66 | 2.92044e-05
56 - 0 | 0.000216313
56 - 1 | 0.000176127
56 - 2 | 2.30219e-07
56 - 3 | 0.000176559
56 - 4 | 0.000613579
56 - 5 | 0.000467403
56 - 6 | 0.000198288
56 - 7 | 3.12268e-07
56 - 8 | 0.000151327
56 - 9 | 0.000540744
56 - 10 | 0.000605331
56 - 11 | 0.000792556
56 - 12 | 0.000547854
56 - 13 | 6.05628e-05
56 - 14 | 4.03267e-07
56 - 15 | 8.82698e-05
56 - 16 | 0.000415563
56 - 17 | 0.000698414
56 - 18 | 0.000775431
56 - 19 | 0.000656541
56 - 20 | 0.000216393
56 - 21 | 1.85836e-06
56 - 22 | 0.000110712
56 - 23 | 0.000419183
56 - 24 | 0.000644354
56 - 25 | 0.00078696
56 - 26 | 0.000512641
56 - 27 | 0.000404866
56 - 28 | 0.000279963
56 - 29 | 1.44495e-06
56 - 30 | 4.40109e-05
56 - 31 | 0.000325009
56 - 32 | 0.000629877
56 - 33 | 0.000731729
56 - 34 | 0.000871413
56 - 35 | 0.00039429
56 - 36 | 0.000244691
56 - 37 | 0.000148086
56 - 38 | 4.28668e-07
56 - 39 | 0.000100426
56 - 40 | 0.000552431
56 - 41 | 0.000695976
56 - 42 | 0.00040199
56 - 43 | 0.000495369
56 - 44 | 0.000297967
56 - 45 | 9.59689e-05
56 - 46 | 1.29067e-06
56 - 47 | 8.23151e-05
56 - 48 | 0.000306582
56 - 49 | 0.00052368
56 - 50 | 0.000690242
56 - 51 | 0.000439971
56 - 52 | 0.00046943
56 - 53 | 0.000330425
56 - 54 | 0.000219285
56 - 55 | 0.000263374
56 - 56 | 9.79258e-05
56 - 57 | 3.33166e-06
56 - 58 | 0.000110604
56 - 59 | 0.000191293
56 - 60 | 0.000287009
56 - 61 | 0.000255756
56 - 62 | 9.98975e-05
56 - 63 | 0.000203112
56 - 64 | 0.000239845
