Units: cross-section (10^-38 cm2/(nucleon x GeV))

row (bin i) - column (bin j) | sigma_i x sigma_j x rho_ij 
72 - 89 | -1.14808192126e-05
72 - 90 | -7.17970681591e-07
72 - 91 | 3.17425010938e-06
72 - 92 | 1.79161426388e-05
72 - 93 | 3.05917422399e-06
72 - 94 | -2.41119115421e-06
72 - 95 | -3.50932411553e-07
73 - 0 | 2.12238443357e-05
73 - 1 | 4.95016787357e-05
73 - 2 | 2.7404596428e-05
73 - 3 | 7.42338402145e-06
73 - 4 | 8.79199272606e-06
73 - 5 | 3.68728957146e-07
73 - 6 | 1.19946092929e-07
73 - 7 | 4.2128282787e-07
73 - 8 | 0.0
73 - 9 | 0.0
73 - 10 | 0.0
73 - 11 | 0.0
73 - 12 | 3.35570152221e-05
73 - 13 | 2.18732652416e-05
73 - 14 | -9.81505556766e-06
73 - 15 | -2.95439534416e-05
73 - 16 | -1.68559333053e-05
73 - 17 | -1.65832214056e-05
73 - 18 | -3.25882902447e-06
73 - 19 | -2.62788621806e-06
73 - 20 | -6.18135038761e-07
73 - 21 | 0.0
73 - 22 | 0.0
73 - 23 | 0.0
73 - 24 | -3.11282573718e-06
73 - 25 | 1.15946056328e-05
73 - 26 | 2.68356936541e-05
73 - 27 | 4.11928004679e-06
73 - 28 | -1.62172116204e-05
73 - 29 | -8.51438941178e-07
73 - 30 | 1.52288459502e-05
73 - 31 | 6.95230638569e-06
73 - 32 | 5.75465154528e-07
73 - 33 | -1.92842199523e-06
73 - 34 | 0.0
73 - 35 | 0.0
73 - 36 | -2.59475342408e-05
73 - 37 | -2.35910211971e-05
73 - 38 | -3.62987786454e-05
73 - 39 | 7.7639061299e-06
73 - 40 | 5.13684064009e-06
73 - 41 | 2.76391342719e-06
73 - 42 | 7.36775447416e-06
73 - 43 | 3.198917422e-06
73 - 44 | 7.13683070538e-07
73 - 45 | -1.07168243745e-06
73 - 46 | 0.0
73 - 47 | 0.0
73 - 48 | 1.3648978336e-05
73 - 49 | 5.79771236754e-05
73 - 50 | -4.227408186e-05
73 - 51 | 8.60725127443e-06
73 - 52 | 3.84658944479e-05
73 - 53 | 1.47426822777e-05
73 - 54 | 6.45503946098e-06
73 - 55 | 3.10266235182e-06
73 - 56 | 6.53928804337e-06
73 - 57 | 2.88626381265e-06
73 - 58 | -3.46949836958e-07
73 - 59 | 0.0
73 - 60 | 4.86266938451e-05
73 - 61 | 0.000511570109214
73 - 62 | 5.92276917442e-05
73 - 63 | 6.5245881491e-05
73 - 64 | 1.58559720574e-05
73 - 65 | -2.12787673398e-05
73 - 66 | 2.27052050022e-05
73 - 67 | 1.09104069478e-05
73 - 68 | 3.55587099989e-06
73 - 69 | -1.4075499946e-06
73 - 70 | -2.49018303777e-07
73 - 71 | 0.0
73 - 72 | 0.0001268569712
73 - 73 | 0.0020784750647
73 - 74 | 0.000339975620685
73 - 75 | 7.97081775725e-05
73 - 76 | -2.30744681252e-05
73 - 77 | -4.1123785035e-05
73 - 78 | 6.54731072295e-06
73 - 79 | 4.19465680185e-06
73 - 80 | -1.53260042712e-05
73 - 81 | -8.88551452976e-06
73 - 82 | -9.79081648245e-06
73 - 83 | -2.86749690487e-08
73 - 84 | 2.66230251057e-05
73 - 85 | 0.000279955241772
73 - 86 | 4.88684462376e-05
73 - 87 | 1.68276564954e-05
73 - 88 | -1.44088120445e-05
73 - 89 | -2.09575043977e-05
73 - 90 | -2.09720526138e-05
73 - 91 | -7.94680007972e-07
73 - 92 | 1.29020065305e-05
73 - 93 | 1.43574908237e-05
73 - 94 | -1.52832823746e-08
73 - 95 | -3.21452018131e-08
74 - 0 | 6.60361289883e-05
74 - 1 | 4.14008827662e-05
74 - 2 | -7.32374501038e-06
74 - 3 | 7.25487402852e-06
74 - 4 | -2.86526112616e-06
74 - 5 | -2.33548379803e-06
74 - 6 | -1.42806889994e-06
74 - 7 | -5.64549773484e-07
74 - 8 | 0.0
74 - 9 | 0.0
74 - 10 | 0.0
74 - 11 | 0.0
74 - 12 | 1.2489930806e-05
74 - 13 | 8.76968728143e-08
74 - 14 | -2.34043649594e-05
74 - 15 | 9.50389548525e-06
74 - 16 | 2.11817797861e-05
74 - 17 | 1.11288111128e-05
74 - 18 | 3.00724741152e-06
74 - 19 | 6.32467577479e-07
74 - 20 | 4.61041564171e-07
74 - 21 | 0.0
74 - 22 | 0.0
74 - 23 | 0.0
74 - 24 | -2.03432172919e-05
74 - 25 | -9.89912313265e-05
74 - 26 | 1.5384606456e-05
74 - 27 | -9.12065643709e-06
74 - 28 | 9.28084935219e-06
74 - 29 | 1.04750537168e-05
74 - 30 | 3.62841242908e-06
74 - 31 | 1.30638840992e-06
74 - 32 | 8.90676109929e-07
74 - 33 | -3.54640992565e-07
74 - 34 | 0.0
74 - 35 | 0.0
74 - 36 | -2.07460313142e-05
74 - 37 | -0.000105105519239
74 - 38 | -4.59350599236e-05
74 - 39 | -2.29935072103e-05
74 - 40 | 3.80517885349e-06
74 - 41 | 1.41386848529e-05
74 - 42 | -1.27285587133e-05
74 - 43 | -4.58362428509e-06
74 - 44 | 1.1472505517e-06
74 - 45 | -7.81736189182e-06
74 - 46 | 0.0
74 - 47 | 0.0
74 - 48 | -1.05225825225e-06
74 - 49 | -2.2691683075e-05
74 - 50 | -8.00743988978e-06
74 - 51 | 1.88955457656e-05
74 - 52 | 4.98553774608e-05
74 - 53 | 4.35071380702e-05
74 - 54 | -4.82910324431e-06
74 - 55 | -1.85844787424e-05
74 - 56 | 9.04016515406e-06
74 - 57 | 5.71984105941e-06
74 - 58 | -5.55585002814e-07
74 - 59 | 0.0
74 - 60 | 4.24416514595e-05
74 - 61 | 9.23819003923e-05
74 - 62 | 0.000600496536561
74 - 63 | 0.000184603608238
74 - 64 | 3.00556898692e-05
74 - 65 | 3.26233441425e-06
74 - 66 | 9.69458214069e-06
74 - 67 | 2.57721157291e-06
74 - 68 | -7.06856501327e-06
74 - 69 | 4.41644181824e-06
74 - 70 | 3.17978050588e-06
74 - 71 | 0.0
74 - 72 | 3.76553832348e-06
74 - 73 | 0.000339975620685
74 - 74 | 0.00330624484034
74 - 75 | 0.000636404019105
74 - 76 | 6.84218752207e-05
74 - 77 | 3.14700046888e-05
74 - 78 | -4.28270871476e-07
74 - 79 | -5.43081478112e-06
74 - 80 | -2.85807097768e-05
74 - 81 | 2.96119115172e-06
74 - 82 | 4.76340207956e-07
74 - 83 | -4.80887004369e-08
74 - 84 | -1.12272606608e-05
74 - 85 | -1.65167535255e-06
74 - 86 | 0.000395902861893
74 - 87 | 0.000105966114915
74 - 88 | -3.33005662117e-05
74 - 89 | 2.39132941431e-05
74 - 90 | -1.13779627775e-06
74 - 91 | -8.01165974371e-06
74 - 92 | 1.1702372437e-05
74 - 93 | -1.46792548525e-05
74 - 94 | -1.79219310942e-05
74 - 95 | -5.16932086288e-07
75 - 0 | 1.24464837119e-05
75 - 1 | 5.56761417099e-05
75 - 2 | 1.42552744956e-05
75 - 3 | -5.58697619235e-06
75 - 4 | -1.58620091416e-05
75 - 5 | -1.16796717537e-05
75 - 6 | -1.50592406801e-06
75 - 7 | -6.51100998964e-07
75 - 8 | 0.0
75 - 9 | 0.0
75 - 10 | 0.0
75 - 11 | 0.0
75 - 12 | -9.47719472313e-07
75 - 13 | 5.4077261686e-05
75 - 14 | 1.78457266118e-05
75 - 15 | 1.61727090281e-05
75 - 16 | -4.94601698937e-06
75 - 17 | 8.22213003024e-06
75 - 18 | 6.79129566286e-06
75 - 19 | 3.86357615481e-06
75 - 20 | 5.21015393439e-07
75 - 21 | 0.0
75 - 22 | 0.0
75 - 23 | 0.0
75 - 24 | 2.84362590573e-06
75 - 25 | 3.49272849893e-06
75 - 26 | -2.57356388304e-05
75 - 27 | 9.34201072562e-06
75 - 28 | 4.80362602038e-05
75 - 29 | 2.24952885857e-05
75 - 30 | 1.24080231121e-05
75 - 31 | 6.24336150792e-06
75 - 32 | -6.28624316947e-06
75 - 33 | -1.03869507046e-06
75 - 34 | 0.0
75 - 35 | 0.0
75 - 36 | -4.34992113009e-06
75 - 37 | -2.71048357359e-05
75 - 38 | 1.33106262213e-05
75 - 39 | 2.60826147971e-05
75 - 40 | 2.77153264762e-05
75 - 41 | -1.23789782097e-05
75 - 42 | -1.6498019774e-05
75 - 43 | -5.69137313701e-07
75 - 44 | 9.55175928545e-07
75 - 45 | -3.17521384942e-06
75 - 46 | 0.0
75 - 47 | 0.0
75 - 48 | 3.97382528347e-05
75 - 49 | 2.04668608783e-05
75 - 50 | -2.965257633e-05
75 - 51 | 9.69047591048e-05
75 - 52 | -2.92838449165e-06
75 - 53 | -3.76557416209e-05
75 - 54 | -2.17396904418e-05
75 - 55 | -3.34966266122e-05
75 - 56 | -7.46453914447e-06
75 - 57 | 1.2983498422e-07
75 - 58 | -1.6788047975e-07
75 - 59 | 0.0
75 - 60 | 3.65292790868e-05
75 - 61 | 3.53962716821e-05
75 - 62 | 0.000163664859535
75 - 63 | 0.000497075566024
75 - 64 | 8.50372065065e-05
75 - 65 | 3.0360834946e-05
75 - 66 | 1.78727789261e-05
75 - 67 | 1.42757760631e-05
75 - 68 | 2.54643277729e-06
75 - 69 | -2.67549555409e-06
75 - 70 | 8.42407037468e-07
75 - 71 | 0.0
75 - 72 | 1.3523088183e-05
75 - 73 | 7.97081775725e-05
75 - 74 | 0.000636404019105
75 - 75 | 0.0028390018378
75 - 76 | 0.000630931229089
75 - 77 | 7.2089362433e-05
75 - 78 | 8.55953225837e-06
75 - 79 | 2.20099769104e-05
75 - 80 | -9.60486702501e-07
75 - 81 | 4.10095810427e-06
75 - 82 | 2.24108167483e-06
75 - 83 | -3.71353772097e-08
75 - 84 | -4.77680442246e-06
75 - 85 | 3.9484748402e-05
75 - 86 | 0.000134580263699
75 - 87 | 0.000435139178166
75 - 88 | 5.46730302231e-05
75 - 89 | -8.10158912466e-06
75 - 90 | -3.33429443532e-05
75 - 91 | -2.80998422238e-05
75 - 92 | -1.58115524258e-05
75 - 93 | -2.76442277146e-05
75 - 94 | -5.87653056891e-06
75 - 95 | 1.92640417455e-07
76 - 0 | 4.83443217638e-05
76 - 1 | 4.94723266332e-05
76 - 2 | -9.40900342832e-06
76 - 3 | -3.12980866093e-05
76 - 4 | -7.94037753371e-06
76 - 5 | 2.29004390833e-06
76 - 6 | 2.4339648815e-06
76 - 7 | 5.48485070479e-07
76 - 8 | 0.0
76 - 9 | 0.0
76 - 10 | 0.0
76 - 11 | 0.0
76 - 12 | 4.24777222436e-05
76 - 13 | 3.59189042567e-05
76 - 14 | 1.01306826066e-05
76 - 15 | 8.11854458516e-06
76 - 16 | -4.37406831223e-06
76 - 17 | -1.26550173444e-06
76 - 18 | 6.01215004071e-07
76 - 19 | 3.7184599158e-07
76 - 20 | 3.01574354711e-07
76 - 21 | 0.0
76 - 22 | 0.0
76 - 23 | 0.0
76 - 24 | -1.64303853576e-07
76 - 25 | 2.34246093011e-05
76 - 26 | 5.80925895872e-06
76 - 27 | -3.67025210177e-06
76 - 28 | 2.70296201133e-05
76 - 29 | 7.61699355889e-06
76 - 30 | -2.13522758925e-06
76 - 31 | 8.99097060962e-07
76 - 32 | -4.42367913705e-06
76 - 33 | -4.99153533142e-07
76 - 34 | 0.0
76 - 35 | 0.0
76 - 36 | -2.96547940524e-05
76 - 37 | -2.28334725152e-05
76 - 38 | -4.06810802498e-05
76 - 39 | 1.08296341955e-05
76 - 40 | -1.11479083633e-06
76 - 41 | -1.56284975565e-05
76 - 42 | -1.42091781593e-05
76 - 43 | 1.04666241635e-05
76 - 44 | 8.92342975119e-07
76 - 45 | -6.55094480003e-06
76 - 46 | 0.0
76 - 47 | 0.0
76 - 48 | 2.8947624454e-05
76 - 49 | -1.7039463049e-05
76 - 50 | -2.17856722252e-05
76 - 51 | 4.99753164818e-05
76 - 52 | 2.15039447508e-05
76 - 53 | 1.05966883664e-05
76 - 54 | -6.90405552852e-06
76 - 55 | 2.36387479882e-05
76 - 56 | -1.74519423056e-07
76 - 57 | 6.71971206016e-07
76 - 58 | 3.33174372855e-07
76 - 59 | 0.0
76 - 60 | 4.78202882982e-05
76 - 61 | -2.67708848328e-05
76 - 62 | 5.15786678851e-05
76 - 63 | 0.000183524290574
76 - 64 | 0.000329680429818
76 - 65 | 0.000187491103522
76 - 66 | 5.63658412938e-05
76 - 67 | 1.71620787135e-05
76 - 68 | 6.75854545821e-06
76 - 69 | 1.58773533345e-07
76 - 70 | 1.59899731356e-07
76 - 71 | 0.0
76 - 72 | 7.53082159455e-05
76 - 73 | -2.30744681252e-05
76 - 74 | 6.84218752207e-05
76 - 75 | 0.000630931229089
76 - 76 | 0.00224086268101
76 - 77 | 0.000460784631357
76 - 78 | 7.64173468848e-05
76 - 79 | 2.37185091615e-05
76 - 80 | 5.01209439112e-06
76 - 81 | 1.68710909032e-05
76 - 82 | 3.41228023914e-06
76 - 83 | -8.19681901778e-09
76 - 84 | -3.05172000628e-06
76 - 85 | -1.58086621986e-05
76 - 86 | -1.59991280115e-05
76 - 87 | 3.52489462785e-05
76 - 88 | 0.000240238102921
76 - 89 | 5.95976797353e-05
76 - 90 | -1.54746364851e-05
76 - 91 | -1.57072021292e-05
76 - 92 | -9.96419140031e-06
76 - 93 | 1.99808745691e-06
76 - 94 | -9.87879584557e-06
76 - 95 | 2.39646000262e-07
77 - 0 | 8.2272382538e-06
77 - 1 | -2.38765755893e-06
77 - 2 | 6.45636019539e-06
77 - 3 | -1.97394022009e-08
77 - 4 | -2.55524527534e-07
77 - 5 | 7.58215529113e-08
77 - 6 | 1.53684294131e-06
77 - 7 | 3.05185167025e-07
77 - 8 | 0.0
77 - 9 | 0.0
77 - 10 | 0.0
77 - 11 | 0.0
77 - 12 | -1.0343285059e-05
77 - 13 | 1.87503156965e-05
77 - 14 | 1.08060088642e-05
77 - 15 | 3.95232564701e-06
77 - 16 | -1.24705049183e-06
77 - 17 | 1.80857526525e-07
77 - 18 | -6.02207114015e-07
77 - 19 | -3.89174003927e-07
77 - 20 | -1.18247302671e-07
77 - 21 | 0.0
77 - 22 | 0.0
77 - 23 | 0.0
77 - 24 | 1.31109193236e-05
77 - 25 | 2.16422003225e-05
77 - 26 | 1.81198773908e-05
77 - 27 | -1.13568955125e-05
77 - 28 | -1.2127740379e-05
77 - 29 | -9.43263090047e-06
77 - 30 | -4.42194235362e-06
77 - 31 | 2.03612756458e-06
77 - 32 | -1.50307641829e-06
77 - 33 | 4.81131948172e-07
77 - 34 | 0.0
77 - 35 | 0.0
77 - 36 | 1.51904889438e-05
77 - 37 | 2.04969453277e-05
77 - 38 | -3.83781984227e-06
77 - 39 | 4.89076525045e-06
77 - 40 | 1.60685715716e-06
77 - 41 | -2.81041872665e-06
77 - 42 | -6.65604752559e-06
77 - 43 | 2.31372227598e-06
77 - 44 | -6.73662517134e-07
77 - 45 | -1.28531050263e-07
77 - 46 | 0.0
77 - 47 | 0.0
77 - 48 | 9.25686535685e-06
77 - 49 | -1.66407039371e-05
77 - 50 | 1.73951020962e-05
77 - 51 | 1.71022134333e-05
77 - 52 | 7.55710425409e-06
77 - 53 | 1.28340135342e-05
77 - 54 | -7.46818835929e-07
77 - 55 | 5.9313725483e-06
77 - 56 | 1.45986681249e-06
77 - 57 | 1.05800646996e-06
77 - 58 | 1.18201827371e-07
77 - 59 | 0.0
77 - 60 | 9.55087762708e-06
77 - 61 | -7.22311110897e-06
77 - 62 | 3.84044834256e-05
77 - 63 | 1.2828938282e-05
77 - 64 | 6.92340676093e-05
77 - 65 | 0.000212386664128
77 - 66 | 8.07415956737e-05
77 - 67 | 1.53680482837e-05
77 - 68 | 1.06348445193e-05
77 - 69 | 6.57475970368e-07
77 - 70 | 6.19760492296e-08
77 - 71 | 0.0
77 - 72 | 4.45007927463e-05
77 - 73 | -4.1123785035e-05
77 - 74 | 3.14700046888e-05
77 - 75 | 7.2089362433e-05
77 - 76 | 0.000460784631357
77 - 77 | 0.000811719487519
77 - 78 | 0.000265595319693
77 - 79 | 7.2199764632e-05
77 - 80 | 2.29574723984e-05
77 - 81 | 9.28143709256e-06
77 - 82 | 2.7586634686e-06
77 - 83 | -1.78168014189e-09
77 - 84 | 1.44262184298e-05
77 - 85 | 7.91913461912e-06
77 - 86 | -1.20016534041e-05
77 - 87 | -7.64345320938e-06
77 - 88 | 5.5848702205e-05
77 - 89 | 0.000112976915622
77 - 90 | 4.63808151405e-05
77 - 91 | 1.59081402378e-05
77 - 92 | 9.55390436449e-07
77 - 93 | -4.14269989206e-06
77 - 94 | -4.83233099247e-07
77 - 95 | 2.25200746485e-07
78 - 0 | 3.19594638128e-06
78 - 1 | -2.98368595903e-06
78 - 2 | -2.9325261254e-06
78 - 3 | 1.53253573995e-05
78 - 4 | 6.69760951591e-07
78 - 5 | 1.41670535775e-06
78 - 6 | 4.6708389539e-07
78 - 7 | 6.11524263937e-08
78 - 8 | 0.0
78 - 9 | 0.0
78 - 10 | 0.0
78 - 11 | 0.0
78 - 12 | -7.41076567654e-06
78 - 13 | 5.45978940543e-06
78 - 14 | 6.54362764089e-06
78 - 15 | 1.53657790793e-05
78 - 16 | 3.85012324385e-06
78 - 17 | 1.68662769978e-06
78 - 18 | -1.04853003337e-06
78 - 19 | -1.1501546905e-06
78 - 20 | -1.8614096565e-07
78 - 21 | 0.0
78 - 22 | 0.0
78 - 23 | 0.0
78 - 24 | -1.80263747515e-06
78 - 25 | 1.85471491646e-05
78 - 26 | -1.89141782585e-05
78 - 27 | -6.73360760651e-06
78 - 28 | -4.78024999508e-06
78 - 29 | -5.7899743859e-06
78 - 30 | -5.55796783243e-06
78 - 31 | -1.56737876124e-06
78 - 32 | 4.41365157104e-07
78 - 33 | -2.58170345426e-07
78 - 34 | 0.0
78 - 35 | 0.0
78 - 36 | 2.72870644148e-06
78 - 37 | 9.8465106991e-06
78 - 38 | -2.46097722577e-05
78 - 39 | -2.54517277374e-05
78 - 40 | -4.57681776761e-06
78 - 41 | 6.35741791315e-06
78 - 42 | 1.60749410872e-06
78 - 43 | -5.3049688317e-06
78 - 44 | -1.38355586353e-06
78 - 45 | -1.21103291574e-06
78 - 46 | 0.0
78 - 47 | 0.0
78 - 48 | 1.13529432066e-06
78 - 49 | 2.17398463741e-05
78 - 50 | 7.90201293415e-06
78 - 51 | -1.14320056149e-05
78 - 52 | -1.98079880408e-05
78 - 53 | 1.86444607614e-05
78 - 54 | 1.12709670285e-05
78 - 55 | -1.07223478057e-05
78 - 56 | -2.19256469132e-06
78 - 57 | 1.00369830639e-06
78 - 58 | -1.54845777451e-07
78 - 59 | 0.0
78 - 60 | -5.59843784083e-06
78 - 61 | 1.87723846613e-05
78 - 62 | 6.60201453869e-06
78 - 63 | -3.64227934712e-07
78 - 64 | 1.96255524836e-05
78 - 65 | 0.000107898335661
78 - 66 | 0.00017712292405
78 - 67 | 5.35225852875e-05
78 - 68 | 1.14809796279e-05
78 - 69 | -8.58081337563e-07
78 - 70 | -3.92079222126e-07
78 - 71 | 0.0
78 - 72 | -2.4843837361e-06
78 - 73 | 6.54731072295e-06
78 - 74 | -4.28270871476e-07
78 - 75 | 8.55953225837e-06
78 - 76 | 7.64173468848e-05
78 - 77 | 0.000265595319693
78 - 78 | 0.000620835290047
78 - 79 | 0.000200701779824
78 - 80 | 3.07078475994e-05
78 - 81 | 5.20919631644e-07
78 - 82 | 9.85952860716e-07
78 - 83 | 5.75262212767e-08
78 - 84 | 1.63882130711e-05
78 - 85 | 1.64394124842e-05
78 - 86 | 4.7092077342e-05
78 - 87 | 1.81559277432e-05
78 - 88 | 9.68425406886e-06
78 - 89 | 4.7563744206e-05
78 - 90 | 9.51985764053e-05
78 - 91 | 3.62980632455e-05
78 - 92 | 1.37536534524e-05
78 - 93 | 1.57956323204e-06
78 - 94 | 4.1937574707e-07
78 - 95 | 1.77925672081e-07
79 - 0 | 1.52841583008e-05
79 - 1 | -1.14366830749e-05
79 - 2 | 8.84649534262e-06
79 - 3 | 1.05918745461e-05
79 - 4 | 2.1324118751e-06
79 - 5 | 3.12293245306e-06
79 - 6 | 2.33699142771e-07
79 - 7 | 4.00246300739e-07
79 - 8 | 0.0
79 - 9 | 0.0
79 - 10 | 0.0
79 - 11 | 0.0
79 - 12 | -1.82634638038e-06
79 - 13 | -8.90844671501e-06
79 - 14 | 1.40432058758e-06
79 - 15 | 1.06880728885e-05
79 - 16 | -2.33320334818e-06
79 - 17 | 1.91797999059e-06
79 - 18 | 1.26644806874e-06
79 - 19 | 8.44302944705e-07
79 - 20 | 3.97575828866e-07
79 - 21 | 0.0
79 - 22 | 0.0
79 - 23 | 0.0
79 - 24 | -9.3841252659e-06
79 - 25 | 2.18133596184e-05
79 - 26 | 4.77753646662e-06
79 - 27 | 2.13942668498e-06
79 - 28 | 7.8648966187e-06
79 - 29 | -4.01671258614e-06
79 - 30 | -2.40116731735e-06
79 - 31 | -1.1949565729e-06
79 - 32 | -1.86597324567e-07
79 - 33 | -6.58869059441e-07
79 - 34 | 0.0
79 - 35 | 0.0
79 - 36 | -1.53198099397e-05
79 - 37 | -1.27316121875e-06
79 - 38 | -3.23060810455e-05
79 - 39 | -1.05447845667e-05
79 - 40 | -1.58986679513e-06
79 - 41 | 3.02973713525e-06
79 - 42 | 5.66852032592e-06
79 - 43 | -3.459931683e-06
79 - 44 | -7.20687981722e-07
79 - 45 | -1.16750245772e-06
79 - 46 | 0.0
79 - 47 | 0.0
79 - 48 | -1.21254603859e-05
79 - 49 | 3.21093521191e-05
79 - 50 | -1.45039430561e-06
79 - 51 | -2.47303842805e-06
79 - 52 | -3.50680088944e-06
79 - 53 | 2.14104559349e-05
79 - 54 | 8.33451296218e-06
79 - 55 | -1.40860659856e-06
79 - 56 | 1.82661218966e-06
79 - 57 | 2.10107925763e-07
79 - 58 | -1.13136406875e-08
79 - 59 | 0.0
79 - 60 | -1.10935516513e-05
79 - 61 | 1.97222022962e-05
79 - 62 | -1.02629090118e-05
79 - 63 | 8.66599602225e-06
79 - 64 | 2.67129306844e-05
79 - 65 | 3.11648687017e-05
79 - 66 | 6.07691641938e-05
79 - 67 | 9.77202062956e-05
79 - 68 | 2.85586245858e-05
79 - 69 | -1.07998627733e-06
79 - 70 | 4.50172724826e-08
79 - 71 | 0.0
79 - 72 | -1.69282300797e-06
79 - 73 | 4.19465680185e-06
79 - 74 | -5.43081478112e-06
79 - 75 | 2.20099769104e-05
79 - 76 | 2.37185091615e-05
79 - 77 | 7.2199764632e-05
79 - 78 | 0.000200701779824
79 - 79 | 0.000432364426107
79 - 80 | 0.000103039330139
79 - 81 | 5.05022064305e-06
79 - 82 | 1.86545577509e-06
79 - 83 | 1.80951743328e-08
79 - 84 | 4.74766191944e-06
79 - 85 | 2.28379419855e-06
79 - 86 | -1.44054181642e-05
79 - 87 | -2.13444658516e-05
79 - 88 | -5.83011511247e-06
79 - 89 | 1.49302283937e-05
79 - 90 | 4.69850831274e-05
79 - 91 | 7.16527083464e-05
79 - 92 | 3.50805477028e-05
79 - 93 | 6.79058646166e-06
79 - 94 | 2.19818409461e-06
79 - 95 | 2.23698028416e-07
80 - 0 | -3.38614628516e-06
80 - 1 | -2.04413633396e-06
80 - 2 | -4.16774530888e-07
80 - 3 | 7.96970245352e-07
80 - 4 | 1.99742851735e-07
80 - 5 | -5.50942137303e-07
80 - 6 | -1.57049282142e-07
80 - 7 | 3.92355373933e-07
80 - 8 | 0.0
80 - 9 | 0.0
80 - 10 | 0.0
80 - 11 | 0.0
80 - 12 | 4.07434840177e-06
80 - 13 | 4.92962435613e-07
80 - 14 | 2.34732035196e-07
80 - 15 | 1.01833825058e-06
80 - 16 | -2.50454683901e-06
80 - 17 | -1.32486838241e-07
80 - 18 | 5.14016225682e-07
80 - 19 | 2.50855270951e-07
80 - 20 | 1.03514407255e-07
80 - 21 | 0.0
80 - 22 | 0.0
80 - 23 | 0.0
80 - 24 | 3.45914317636e-06
80 - 25 | 9.11617681355e-06
80 - 26 | 1.5084733329e-05
80 - 27 | -4.18188423692e-06
80 - 28 | -2.28345360722e-06
80 - 29 | -3.26044807774e-06
80 - 30 | -1.65807314273e-06
80 - 31 | -9.10782386022e-08
80 - 32 | 3.17375934299e-07
80 - 33 | -1.50198167956e-07
80 - 34 | 0.0
80 - 35 | 0.0
80 - 36 | 5.13703930986e-06
80 - 37 | -2.92784275238e-06
80 - 38 | -1.18896702131e-05
80 - 39 | -1.32692161621e-05
80 - 40 | -1.98813842912e-06
80 - 41 | 4.79253520729e-06
80 - 42 | 5.22472107131e-06
80 - 43 | -5.56760938359e-08
80 - 44 | -3.42204353136e-07
80 - 45 | -6.93670788846e-07
80 - 46 | 0.0
80 - 47 | 0.0
80 - 48 | 5.49373092321e-07
80 - 49 | 1.55073108609e-05
80 - 50 | 3.0654896541e-06
80 - 51 | 9.29890565373e-06
80 - 52 | 1.29234758191e-06
80 - 53 | 7.4887975418e-06
80 - 54 | 6.90231288655e-06
80 - 55 | 2.085818778e-05
80 - 56 | 5.26575006253e-06
80 - 57 | 1.37204466932e-06
80 - 58 | 1.00089077845e-07
80 - 59 | 0.0
80 - 60 | 2.84267236672e-06
80 - 61 | 9.25722460839e-06
80 - 62 | 1.27000283973e-06
80 - 63 | 1.02069724517e-06
80 - 64 | -9.84970059057e-08
80 - 65 | -1.96897524006e-06
80 - 66 | 1.85542028865e-05
80 - 67 | 2.60736296897e-05
80 - 68 | 4.75791538772e-05
80 - 69 | 6.53015561598e-06
80 - 70 | -1.46518558437e-08
80 - 71 | 0.0
80 - 72 | 1.31215101229e-06
80 - 73 | -1.53260042712e-05
80 - 74 | -2.85807097768e-05
80 - 75 | -9.60486702501e-07
80 - 76 | 5.01209439112e-06
80 - 77 | 2.29574723984e-05
80 - 78 | 3.07078475994e-05
80 - 79 | 0.000103039330139
80 - 80 | 0.000233286375725
80 - 81 | 4.23315440468e-05
80 - 82 | 3.38918390521e-06
80 - 83 | 1.73749941412e-08
80 - 84 | 1.02759523005e-05
80 - 85 | -1.01596657539e-05
80 - 86 | -4.18996216397e-06
80 - 87 | -3.29494720827e-06
80 - 88 | -1.10532527474e-05
80 - 89 | 1.0902947082e-05
80 - 90 | 1.31052828016e-05
80 - 91 | 2.86379762388e-05
80 - 92 | 5.62537831724e-05
80 - 93 | 1.20742898325e-05
80 - 94 | 5.22344015427e-06
80 - 95 | 3.37671117857e-07
81 - 0 | -6.94054117985e-06
81 - 1 | 4.49717773716e-06
81 - 2 | 4.29989022161e-06
81 - 3 | 6.22422291245e-07
81 - 4 | 5.97263117802e-07
81 - 5 | 6.41618757333e-08
81 - 6 | 1.9398465853e-07
81 - 7 | -2.72882715433e-08
81 - 8 | 0.0
81 - 9 | 0.0
81 - 10 | 0.0
81 - 11 | 0.0
81 - 12 | 1.10684534774e-06
81 - 13 | -5.58971324455e-07
81 - 14 | -5.81444841029e-06
81 - 15 | 7.36338198632e-07
81 - 16 | -1.42012853652e-06
81 - 17 | -1.08405861984e-06
81 - 18 | -1.26325111376e-07
81 - 19 | -3.38826600182e-07
81 - 20 | -7.38527482519e-08
81 - 21 | 0.0
81 - 22 | 0.0
81 - 23 | 0.0
81 - 24 | 2.25788052858e-06
81 - 25 | -7.50083475179e-06
81 - 26 | 1.45889670476e-06
81 - 27 | -1.59022139626e-06
81 - 28 | -5.41586423278e-06
81 - 29 | -3.5648739528e-06
81 - 30 | -6.13109846533e-07
81 - 31 | -1.6655781621e-06
81 - 32 | -1.85241094611e-07
81 - 33 | -2.07365006125e-07
81 - 34 | 0.0
81 - 35 | 0.0
81 - 36 | 9.99962872176e-07
81 - 37 | 1.36188882631e-05
81 - 38 | 1.28588088179e-06
81 - 39 | 1.42186215033e-06
81 - 40 | -5.56345962575e-06
81 - 41 | -4.26757333103e-06
