Units: cross-section (10^-38 cm2/(nucleon x GeV))

row (bin i) - column (bin j) | sigma_i x sigma_j x rho_ij 
27 - 46 | 9.19943e-06
27 - 47 | -0.000100254
27 - 48 | 0.00111352
27 - 49 | -0.00114656
27 - 50 | 0.00335091
27 - 51 | -0.000213954
27 - 52 | -0.00144706
27 - 53 | 0.000394567
27 - 54 | 0.000730822
27 - 55 | 4.39256e-05
27 - 56 | 7.57505e-05
27 - 57 | 1.57689e-05
27 - 58 | 0.000164704
27 - 59 | 0.00118756
27 - 60 | -0.00094417
27 - 61 | -2.14355e-05
27 - 62 | 0.000490289
27 - 63 | 0.000436994
27 - 64 | -0.000167683
27 - 65 | 7.11877e-05
27 - 66 | 2.19788e-06
28 - 0 | 0.000157696
28 - 1 | -0.000250951
28 - 2 | -6.49237e-07
28 - 3 | -0.000112231
28 - 4 | 0.000192633
28 - 5 | -0.000206271
28 - 6 | -0.00013737
28 - 7 | 2.69205e-07
28 - 8 | -0.000123019
28 - 9 | -0.000977397
28 - 10 | 0.000107048
28 - 11 | -0.000326447
28 - 12 | -0.00086121
28 - 13 | 0.000415386
28 - 14 | 3.41535e-06
28 - 15 | 1.01771e-05
28 - 16 | 0.000736235
28 - 17 | -0.000931973
28 - 18 | 0.000620072
28 - 19 | 0.000664861
28 - 20 | -0.000768831
28 - 21 | -5.15358e-06
28 - 22 | 9.09193e-05
28 - 23 | -0.000149145
28 - 24 | 0.001192
28 - 25 | -0.00241338
28 - 26 | -0.000918179
28 - 27 | -0.00657045
28 - 28 | 0.00704688
28 - 29 | -2.0611e-05
28 - 30 | 0.00010639
28 - 31 | 4.48874e-05
28 - 32 | -0.000126009
28 - 33 | 0.00239166
28 - 34 | 0.00205581
28 - 35 | 0.0026622
28 - 36 | -0.00228742
28 - 37 | -4.33897e-05
28 - 38 | -1.54597e-06
28 - 39 | 4.70773e-05
28 - 40 | -0.000436535
28 - 41 | 0.000341989
28 - 42 | 9.53054e-05
28 - 43 | -0.00181175
28 - 44 | 0.000661608
28 - 45 | -5.97193e-05
28 - 46 | 2.40673e-06
28 - 47 | 0.000108875
28 - 48 | 0.00023825
28 - 49 | 0.000631933
28 - 50 | -0.00109388
28 - 51 | -0.0008632
28 - 52 | 0.000565657
28 - 53 | -0.000408881
28 - 54 | -0.000397838
28 - 55 | -2.20036e-05
28 - 56 | -0.000198511
28 - 57 | 2.43527e-06
28 - 58 | -0.000324142
28 - 59 | 0.000760445
28 - 60 | -2.5504e-05
28 - 61 | 0.000119098
28 - 62 | -0.000200987
28 - 63 | -6.5697e-05
28 - 64 | 0.000159561
28 - 65 | -2.7496e-05
28 - 66 | -1.49918e-06
29 - 0 | -1.17698e-06
29 - 1 | 1.69244e-06
29 - 2 | 2.5109e-09
29 - 3 | 1.4722e-06
29 - 4 | -1.78025e-06
29 - 5 | -5.27107e-07
29 - 6 | 2.01751e-06
29 - 7 | -3.63855e-09
29 - 8 | -2.65921e-06
29 - 9 | 2.41571e-06
29 - 10 | 6.53077e-06
29 - 11 | -4.94355e-06
29 - 12 | 8.38633e-06
29 - 13 | -5.61552e-06
29 - 14 | -1.58393e-09
29 - 15 | -4.85678e-07
29 - 16 | -2.38843e-06
29 - 17 | -3.72548e-06
29 - 18 | -9.86867e-07
29 - 19 | -7.40072e-07
29 - 20 | 2.6703e-06
29 - 21 | -1.18967e-08
29 - 22 | -6.94384e-07
29 - 23 | 1.25837e-06
29 - 24 | 3.50945e-06
29 - 25 | -8.92857e-06
29 - 26 | 1.5233e-05
29 - 27 | 7.1642e-06
29 - 28 | -2.0611e-05
29 - 29 | 2.66591e-07
29 - 30 | 2.67017e-06
29 - 31 | -7.10378e-07
29 - 32 | -1.23678e-06
29 - 33 | 7.43551e-06
29 - 34 | -1.9958e-05
29 - 35 | -4.44732e-06
29 - 36 | 6.52684e-06
29 - 37 | -2.77923e-06
29 - 38 | -1.42347e-08
29 - 39 | -1.87704e-06
29 - 40 | 6.99514e-06
29 - 41 | -1.22331e-05
29 - 42 | 3.22886e-06
29 - 43 | 5.92126e-06
29 - 44 | -1.64842e-06
29 - 45 | -2.50806e-07
29 - 46 | 1.2634e-07
29 - 47 | -1.31482e-06
29 - 48 | -4.05087e-06
29 - 49 | 1.26023e-06
29 - 50 | 2.23083e-06
29 - 51 | 1.18866e-05
29 - 52 | 8.8032e-07
29 - 53 | 7.17499e-06
29 - 54 | -7.39776e-06
29 - 55 | 1.50341e-06
29 - 56 | -9.97226e-08
29 - 57 | 4.97456e-08
29 - 58 | 1.22507e-06
29 - 59 | -3.72433e-06
29 - 60 | -3.2087e-06
29 - 61 | 1.67254e-06
29 - 62 | 4.28824e-07
29 - 63 | -2.30548e-06
29 - 64 | -1.01651e-06
29 - 65 | -6.94888e-07
29 - 66 | 1.2358e-07
30 - 0 | 2.79612e-05
30 - 1 | 7.73292e-05
30 - 2 | -1.32049e-07
30 - 3 | 0.000102588
30 - 4 | 0.000156516
30 - 5 | -0.000171252
30 - 6 | 0.000138715
30 - 7 | -4.53686e-08
30 - 8 | 0.000109954
30 - 9 | 7.47418e-05
30 - 10 | 7.49138e-05
30 - 11 | 9.77606e-06
30 - 12 | 0.000363888
30 - 13 | -0.000223464
30 - 14 | 1.2565e-06
30 - 15 | 0.000102196
30 - 16 | -0.000216692
30 - 17 | -0.000681503
30 - 18 | 0.000987519
30 - 19 | -0.00110834
30 - 20 | 0.00047513
30 - 21 | -7.80527e-07
30 - 22 | -0.000553558
30 - 23 | 0.000290873
30 - 24 | -0.000108562
30 - 25 | -0.000495733
30 - 26 | 0.000585108
30 - 27 | -3.75663e-05
30 - 28 | 0.00010639
30 - 29 | 2.67017e-06
30 - 30 | 0.00120364
30 - 31 | -0.000560054
30 - 32 | 1.21493e-05
30 - 33 | 0.00126264
30 - 34 | -0.000269475
30 - 35 | 0.000485858
30 - 36 | -6.29005e-05
30 - 37 | -6.60033e-05
30 - 38 | -1.80473e-07
30 - 39 | -0.000125044
30 - 40 | 0.000226909
30 - 41 | -0.000928277
30 - 42 | -0.0007839
30 - 43 | 0.000380185
30 - 44 | 0.000123218
30 - 45 | -5.94774e-05
30 - 46 | 6.3568e-06
30 - 47 | -0.000113897
30 - 48 | 0.000110809
30 - 49 | 0.000160769
30 - 50 | 4.72542e-05
30 - 51 | -8.58563e-05
30 - 52 | 0.000440184
30 - 53 | 4.84643e-05
30 - 54 | 6.02815e-05
30 - 55 | -3.60599e-05
30 - 56 | 0.000106775
30 - 57 | -1.45433e-06
30 - 58 | 0.000178847
30 - 59 | -9.84737e-05
30 - 60 | 0.000439975
30 - 61 | -0.00025686
30 - 62 | 0.000105695
30 - 63 | -0.000176479
30 - 64 | -6.72448e-05
30 - 65 | 5.52843e-05
30 - 66 | -8.89459e-08
31 - 0 | -0.000123601
31 - 1 | 0.000103586
31 - 2 | 1.58163e-07
31 - 3 | -0.000136254
31 - 4 | -0.000541829
31 - 5 | -6.06969e-05
31 - 6 | 0.000169426
31 - 7 | -7.81392e-07
31 - 8 | -0.00010904
31 - 9 | 0.000154328
31 - 10 | 0.000116953
31 - 11 | 0.000416443
31 - 12 | 0.000331726
31 - 13 | 0.000461529
31 - 14 | -4.91645e-07
31 - 15 | -5.26355e-05
31 - 16 | 0.00011808
31 - 17 | 0.000127871
31 - 18 | -0.00017697
31 - 19 | 0.000864104
31 - 20 | 0.000257663
31 - 21 | 4.06591e-07
31 - 22 | 4.9355e-05
31 - 23 | -0.000720368
31 - 24 | -0.000843469
31 - 25 | 0.00042149
31 - 26 | 9.65136e-06
31 - 27 | -0.000282031
31 - 28 | 4.48874e-05
31 - 29 | -7.10378e-07
31 - 30 | -0.000560054
31 - 31 | 0.00618299
31 - 32 | -0.00146095
31 - 33 | -0.00198567
31 - 34 | 0.00147755
31 - 35 | -0.00169283
31 - 36 | -0.000773718
31 - 37 | 0.000568281
31 - 38 | -2.95129e-06
31 - 39 | -0.00113598
31 - 40 | 0.00166481
31 - 41 | -0.00034103
31 - 42 | 0.000714694
31 - 43 | 0.000701778
31 - 44 | -0.000275067
31 - 45 | 0.000182377
31 - 46 | -3.27418e-06
31 - 47 | 0.000177185
31 - 48 | -0.000423965
31 - 49 | -0.000159491
31 - 50 | 0.000225996
31 - 51 | 0.000784934
31 - 52 | 0.00040734
31 - 53 | -0.000657385
31 - 54 | 0.000156675
31 - 55 | 0.000233896
31 - 56 | -8.21617e-05
31 - 57 | -2.25649e-06
31 - 58 | -0.000297384
31 - 59 | 0.000411472
31 - 60 | -0.000498992
31 - 61 | 0.00115323
31 - 62 | -4.10256e-05
31 - 63 | -0.000189767
31 - 64 | 0.000517382
31 - 65 | -2.31677e-05
31 - 66 | 1.88431e-05
32 - 0 | -0.000216064
32 - 1 | -0.000515349
32 - 2 | 7.70018e-07
32 - 3 | 9.25437e-05
32 - 4 | -0.000343512
32 - 5 | 0.000290199
32 - 6 | -1.25479e-06
32 - 7 | -2.60099e-06
32 - 8 | 0.000320344
32 - 9 | 0.000280553
32 - 10 | -0.000952174
32 - 11 | -0.000823261
32 - 12 | -0.000899587
32 - 13 | 0.000886777
32 - 14 | -3.37001e-06
32 - 15 | -0.000366734
32 - 16 | -0.000381061
32 - 17 | 0.000554608
32 - 18 | 0.000619675
32 - 19 | -0.00224445
32 - 20 | 0.000296026
32 - 21 | -1.38943e-06
32 - 22 | 1.55769e-05
32 - 23 | 0.000936539
32 - 24 | -0.00175324
32 - 25 | 0.00217502
32 - 26 | -0.000347161
32 - 27 | 0.00102954
32 - 28 | -0.000126009
32 - 29 | -1.23678e-06
32 - 30 | 1.21493e-05
32 - 31 | -0.00146095
32 - 32 | 0.0110885
32 - 33 | -0.00236425
32 - 34 | 0.000183794
32 - 35 | -0.0010085
32 - 36 | 0.00127243
32 - 37 | -9.7748e-05
32 - 38 | 4.02928e-06
32 - 39 | 8.20926e-05
32 - 40 | -0.00425829
32 - 41 | 0.00280322
32 - 42 | -0.00182322
32 - 43 | -0.000158785
32 - 44 | 0.000807169
32 - 45 | -0.000393115
32 - 46 | 1.4874e-05
32 - 47 | -2.97467e-05
32 - 48 | 0.000712462
32 - 49 | 0.00160178
32 - 50 | 0.000951449
32 - 51 | -0.000874544
32 - 52 | -0.000105059
32 - 53 | -0.00122793
32 - 54 | 0.000541267
32 - 55 | -8.70501e-05
32 - 56 | -0.000243683
32 - 57 | 6.66278e-06
32 - 58 | 0.000478579
32 - 59 | -0.00113059
32 - 60 | 0.000127112
32 - 61 | -0.000162029
32 - 62 | 0.000219752
32 - 63 | -1.94537e-05
32 - 64 | -5.50493e-05
32 - 65 | -5.7873e-05
32 - 66 | -9.84363e-06
33 - 0 | 0.000177204
33 - 1 | -0.000143576
33 - 2 | 1.06608e-06
33 - 3 | 4.64796e-05
33 - 4 | 0.000733364
33 - 5 | -0.000442053
33 - 6 | 0.000204
33 - 7 | 8.2592e-07
33 - 8 | -0.000344858
33 - 9 | 0.000205125
33 - 10 | 0.000612425
33 - 11 | -0.000677603
33 - 12 | 0.00237113
33 - 13 | -0.000320011
33 - 14 | 3.53179e-06
33 - 15 | 0.000426202
33 - 16 | -0.00119785
33 - 17 | 0.000618276
33 - 18 | 0.000914353
33 - 19 | -0.00273118
33 - 20 | -0.000177912
33 - 21 | 2.54034e-06
33 - 22 | -0.000757064
33 - 23 | -0.00105296
33 - 24 | 0.0016247
33 - 25 | -0.0102742
33 - 26 | 0.0034652
33 - 27 | -0.00248985
33 - 28 | 0.00239166
33 - 29 | 7.43551e-06
33 - 30 | 0.00126264
33 - 31 | -0.00198567
33 - 32 | -0.00236425
33 - 33 | 0.0200911
33 - 34 | -0.00418599
33 - 35 | 0.0019156
33 - 36 | 3.82569e-06
33 - 37 | -0.000775614
33 - 38 | -1.98329e-06
33 - 39 | 0.000123429
33 - 40 | 0.00203834
33 - 41 | -0.00365961
33 - 42 | -0.00144908
33 - 43 | 0.00267848
33 - 44 | -0.000455477
33 - 45 | -0.000242621
33 - 46 | 1.92756e-05
33 - 47 | -0.000579097
33 - 48 | 0.000980151
33 - 49 | 0.000529682
33 - 50 | -0.00163879
33 - 51 | -0.00186417
33 - 52 | 0.000442516
33 - 53 | 0.000280181
33 - 54 | -0.00126967
33 - 55 | -5.61023e-05
33 - 56 | -0.000234941
33 - 57 | -8.84731e-06
33 - 58 | -0.000107194
33 - 59 | 0.000350368
33 - 60 | -0.00159818
33 - 61 | -0.00161919
33 - 62 | -2.42222e-05
33 - 63 | 0.000289094
33 - 64 | 1.56292e-05
33 - 65 | -5.41199e-05
33 - 66 | 2.33665e-05
34 - 0 | 5.46889e-05
34 - 1 | -0.000601884
34 - 2 | 1.42647e-06
34 - 3 | -0.000370823
34 - 4 | 0.000728882
34 - 5 | 2.68296e-06
34 - 6 | -0.000216777
34 - 7 | -8.22769e-07
34 - 8 | 3.04467e-05
34 - 9 | 0.000320244
34 - 10 | -1.55164e-05
34 - 11 | -0.000580821
34 - 12 | 0.00146016
34 - 13 | 0.000292116
34 - 14 | 6.52899e-07
34 - 15 | -0.000144803
34 - 16 | -0.000998275
34 - 17 | -9.02327e-05
34 - 18 | 0.00166006
34 - 19 | 0.000896442
34 - 20 | -0.000953855
34 - 21 | -1.74525e-06
34 - 22 | -0.000303716
34 - 23 | -0.000822017
34 - 24 | 0.000981128
34 - 25 | 0.00173545
34 - 26 | -0.00757817
34 - 27 | 0.00352729
34 - 28 | 0.00205581
34 - 29 | -1.9958e-05
34 - 30 | -0.000269475
34 - 31 | 0.00147755
34 - 32 | 0.000183794
34 - 33 | -0.00418599
34 - 34 | 0.0208165
34 - 35 | -0.00976609
34 - 36 | 8.1239e-05
34 - 37 | -0.000108634
34 - 38 | 8.89812e-07
34 - 39 | 0.000237004
34 - 40 | -0.00209516
34 - 41 | 0.0026237
34 - 42 | -0.00538283
34 - 43 | 0.00203412
34 - 44 | -0.000403257
34 - 45 | 7.17671e-05
34 - 46 | -5.51071e-06
34 - 47 | -0.000225015
34 - 48 | 0.00031947
34 - 49 | 0.000419132
34 - 50 | -0.00269126
34 - 51 | 0.00150939
34 - 52 | 0.000386654
34 - 53 | -0.00069253
34 - 54 | 0.00154642
34 - 55 | -0.000324924
34 - 56 | -8.40077e-05
34 - 57 | 5.06293e-06
34 - 58 | 0.000151325
34 - 59 | -0.000221666
34 - 60 | 0.00189159
34 - 61 | -0.000824727
34 - 62 | 0.00016525
34 - 63 | 0.000511962
34 - 64 | 0.00045726
34 - 65 | 0.000175554
34 - 66 | -3.42417e-05
35 - 0 | 0.000193544
35 - 1 | -0.000571781
35 - 2 | -9.07573e-07
35 - 3 | 0.000162338
35 - 4 | -0.000276194
35 - 5 | -0.000356461
35 - 6 | -0.000285853
35 - 7 | 1.27616e-06
35 - 8 | -0.000660945
35 - 9 | 0.000789175
35 - 10 | -0.000369224
35 - 11 | 0.00152752
35 - 12 | -0.00214849
35 - 13 | -0.000135328
35 - 14 | 4.2613e-06
35 - 15 | 0.000289882
35 - 16 | 0.0001074
35 - 17 | 0.000306552
35 - 18 | -0.00155462
35 - 19 | -9.77697e-07
35 - 20 | -0.00094746
35 - 21 | -6.20062e-06
35 - 22 | 1.07951e-05
35 - 23 | 0.000314109
35 - 24 | 0.00105229
35 - 25 | -0.002297
35 - 26 | 0.00412273
35 - 27 | -0.00763113
35 - 28 | 0.0026622
35 - 29 | -4.44732e-06
35 - 30 | 0.000485858
35 - 31 | -0.00169283
35 - 32 | -0.0010085
35 - 33 | 0.0019156
35 - 34 | -0.00976609
35 - 35 | 0.0241314
35 - 36 | -0.00434143
35 - 37 | -0.000115925
35 - 38 | -4.89783e-06
35 - 39 | -2.16581e-05
35 - 40 | 0.00403419
35 - 41 | -0.00124673
35 - 42 | 0.00378403
35 - 43 | -0.00314057
35 - 44 | 0.000916321
35 - 45 | 0.000134059
35 - 46 | -8.11546e-07
35 - 47 | 0.000411938
35 - 48 | -0.00277672
35 - 49 | 0.00194491
35 - 50 | 0.00182299
35 - 51 | -0.00403446
35 - 52 | 0.00211498
35 - 53 | -0.00207452
35 - 54 | -0.00102505
35 - 55 | -0.000336589
35 - 56 | -5.83321e-05
35 - 57 | 1.16269e-05
35 - 58 | -0.000294075
35 - 59 | 0.000974349
35 - 60 | -0.0014862
35 - 61 | 0.00240492
35 - 62 | 0.000403547
35 - 63 | -0.000129591
35 - 64 | 0.000159923
35 - 65 | 2.54751e-05
35 - 66 | 1.81548e-05
36 - 0 | -0.000215692
36 - 1 | 0.000802307
36 - 2 | -8.21833e-07
36 - 3 | -6.58639e-05
36 - 4 | 0.000188184
36 - 5 | 0.00039554
36 - 6 | 0.000105782
36 - 7 | -1.06361e-07
36 - 8 | 9.14885e-05
36 - 9 | -0.000110907
36 - 10 | -0.000531505
36 - 11 | -0.000600639
36 - 12 | 1.39117e-05
36 - 13 | 0.000592231
36 - 14 | 1.39181e-07
36 - 15 | -0.000322441
36 - 16 | -9.07696e-05
36 - 17 | -0.00038703
36 - 18 | 0.00104601
36 - 19 | -0.00156387
36 - 20 | 0.000986985
36 - 21 | 2.70113e-06
36 - 22 | -8.56018e-06
36 - 23 | -0.000172771
36 - 24 | -0.000240819
36 - 25 | -0.000823505
36 - 26 | 0.00188886
36 - 27 | -0.000286074
36 - 28 | -0.00228742
36 - 29 | 6.52684e-06
36 - 30 | -6.29005e-05
36 - 31 | -0.000773718
36 - 32 | 0.00127243
36 - 33 | 3.82569e-06
36 - 34 | 8.1239e-05
36 - 35 | -0.00434143
36 - 36 | 0.00608062
36 - 37 | -0.000894328
36 - 38 | 4.85788e-06
36 - 39 | -4.54327e-06
36 - 40 | -0.00204213
36 - 41 | 0.000818205
36 - 42 | -0.00168493
36 - 43 | 0.00145056
36 - 44 | -0.000933823
36 - 45 | 3.7456e-05
36 - 46 | 1.93196e-07
36 - 47 | -0.000212171
36 - 48 | 0.000565055
36 - 49 | 0.000217054
36 - 50 | -0.000744953
36 - 51 | 0.000241697
36 - 52 | -0.000508295
36 - 53 | 0.000537605
36 - 54 | 3.33759e-05
36 - 55 | 0.000137305
36 - 56 | 7.73312e-05
36 - 57 | -7.47367e-06
36 - 58 | 0.000385739
36 - 59 | -0.000407591
36 - 60 | 0.000831861
36 - 61 | -0.00102833
36 - 62 | 0.000438291
36 - 63 | 7.97406e-05
36 - 64 | -0.000275337
36 - 65 | 7.56706e-05
36 - 66 | -1.35051e-05
37 - 0 | 6.9665e-05
37 - 1 | -5.50562e-05
37 - 2 | -1.68014e-07
37 - 3 | -0.000102784
37 - 4 | 8.58446e-05
37 - 5 | -0.000207095
37 - 6 | -3.96621e-05
37 - 7 | -2.43942e-08
37 - 8 | -1.99189e-05
37 - 9 | 0.000166101
37 - 10 | 0.000305946
37 - 11 | 0.000410293
37 - 12 | -0.00019756
37 - 13 | 0.000132814
37 - 14 | -3.48542e-07
37 - 15 | 8.48988e-05
37 - 16 | -0.000102517
37 - 17 | -0.000122566
37 - 18 | -0.000205066
37 - 19 | 0.000494097
37 - 20 | -0.000472956
37 - 21 | 1.45206e-06
37 - 22 | 3.74402e-05
37 - 23 | 6.02519e-05
37 - 24 | -0.000142551
37 - 25 | 0.00106198
37 - 26 | -0.000459865
37 - 27 | 0.000598607
37 - 28 | -4.33897e-05
37 - 29 | -2.77923e-06
37 - 30 | -6.60033e-05
37 - 31 | 0.000568281
37 - 32 | -9.7748e-05
37 - 33 | -0.000775614
37 - 34 | -0.000108634
37 - 35 | -0.000115925
37 - 36 | -0.000894328
37 - 37 | 0.000796706
37 - 38 | -3.23628e-06
37 - 39 | -3.64224e-05
37 - 40 | 0.000303184
37 - 41 | -2.86446e-05
37 - 42 | 0.000479092
37 - 43 | -0.000509576
37 - 44 | 9.53092e-05
37 - 45 | 1.39433e-05
37 - 46 | -3.70416e-06
37 - 47 | 3.46951e-05
37 - 48 | -4.73802e-05
37 - 49 | -4.78591e-05
37 - 50 | 0.00051096
37 - 51 | 0.000279085
37 - 52 | 8.01407e-05
37 - 53 | 2.36253e-05
37 - 54 | 9.66898e-05
37 - 55 | -3.23813e-05
37 - 56 | -5.97804e-05
37 - 57 | -2.74732e-06
37 - 58 | -8.15251e-05
37 - 59 | 3.53129e-05
37 - 60 | 0.000229097
37 - 61 | 3.54632e-05
37 - 62 | -9.3903e-05
37 - 63 | -0.000145604
37 - 64 | 1.88285e-05
37 - 65 | 1.25515e-05
37 - 66 | 2.83618e-06
38 - 0 | -6.08766e-07
38 - 1 | -7.94339e-07
38 - 2 | 5.40792e-09
38 - 3 | 3.13413e-07
38 - 4 | 1.14204e-06
38 - 5 | 3.44558e-07
38 - 6 | -1.81558e-08
38 - 7 | 1.06644e-10
38 - 8 | 9.2354e-07
38 - 9 | -1.60177e-06
38 - 10 | -1.35789e-06
38 - 11 | -1.32962e-06
38 - 12 | 3.14012e-06
38 - 13 | 2.18539e-06
38 - 14 | 8.6829e-09
38 - 15 | 9.68137e-07
38 - 16 | 2.50103e-06
38 - 17 | 5.34133e-07
38 - 18 | 4.89608e-07
38 - 19 | -2.25904e-06
38 - 20 | 4.14376e-06
38 - 21 | 3.59988e-09
38 - 22 | -2.26174e-07
38 - 23 | 7.40969e-07
38 - 24 | -9.44472e-07
38 - 25 | -1.34376e-07
38 - 26 | 1.00798e-06
38 - 27 | -1.31558e-06
38 - 28 | -1.54597e-06
38 - 29 | -1.42347e-08
38 - 30 | -1.80473e-07
38 - 31 | -2.95129e-06
38 - 32 | 4.02928e-06
38 - 33 | -1.98329e-06
38 - 34 | 8.89812e-07
38 - 35 | -4.89783e-06
38 - 36 | 4.85788e-06
38 - 37 | -3.23628e-06
38 - 38 | 1.56251e-07
38 - 39 | -1.49277e-07
38 - 40 | -4.55478e-06
38 - 41 | 3.94556e-06
38 - 42 | -8.68112e-06
38 - 43 | 7.6687e-06
38 - 44 | 4.32151e-07
38 - 45 | -2.24441e-06
38 - 46 | -2.3632e-08
38 - 47 | 4.45825e-07
38 - 48 | -2.02616e-06
38 - 49 | 4.09752e-06
38 - 50 | -4.98149e-06
38 - 51 | -2.88124e-07
38 - 52 | 3.98463e-07
38 - 53 | -6.25126e-06
38 - 54 | 6.81755e-06
38 - 55 | -4.20285e-07
38 - 56 | 8.739e-07
38 - 57 | -6.90558e-09
38 - 58 | 1.18211e-06
38 - 59 | -4.39682e-06
38 - 60 | 2.90736e-06
38 - 61 | -1.50718e-06
38 - 62 | -2.10264e-07
38 - 63 | 2.49823e-06
38 - 64 | -2.38646e-06
38 - 65 | 9.65995e-07
38 - 66 | -1.13426e-07
39 - 0 | 6.90873e-05
39 - 1 | -0.000275564
39 - 2 | 5.16091e-07
39 - 3 | -3.54536e-05
39 - 4 | -6.03988e-05
39 - 5 | 8.70426e-05
39 - 6 | -0.000126442
39 - 7 | 1.40989e-07
39 - 8 | -0.000149411
39 - 9 | -0.000278829
39 - 10 | 0.000589704
39 - 11 | -0.000166415
39 - 12 | 8.3725e-05
39 - 13 | -0.000194276
39 - 14 | -3.37977e-07
39 - 15 | 0.000250261
39 - 16 | 5.93249e-05
39 - 17 | -6.13023e-05
39 - 18 | -2.99606e-06
39 - 19 | -2.05755e-05
39 - 20 | -0.000234777
39 - 21 | 8.38436e-07
39 - 22 | -1.74036e-06
39 - 23 | -0.000224626
39 - 24 | 0.000686322
39 - 25 | 5.7619e-05
39 - 26 | -0.0012564
39 - 27 | 0.000592211
39 - 28 | 4.70773e-05
39 - 29 | -1.87704e-06
39 - 30 | -0.000125044
39 - 31 | -0.00113598
39 - 32 | 8.20926e-05
39 - 33 | 0.000123429
39 - 34 | 0.000237004
39 - 35 | -2.16581e-05
39 - 36 | -4.54327e-06
39 - 37 | -3.64224e-05
39 - 38 | -1.49277e-07
39 - 39 | 0.00108299
39 - 40 | -0.00198102
39 - 41 | 0.00127373
39 - 42 | 6.87307e-05
39 - 43 | -0.000662066
39 - 44 | 7.5953e-05
39 - 45 | -3.20059e-05
39 - 46 | -4.40711e-06
39 - 47 | -0.000219731
39 - 48 | 0.000780465
39 - 49 | -0.000120032
39 - 50 | -9.50794e-05
39 - 51 | -1.09959e-05
39 - 52 | -0.000286921
39 - 53 | 0.000189739
39 - 54 | -0.00031705
39 - 55 | 0.000143713
39 - 56 | 7.83686e-05
39 - 57 | -2.22016e-06
39 - 58 | -4.22593e-06
39 - 59 | 0.000136567
39 - 60 | 0.000669217
39 - 61 | -2.27174e-05
39 - 62 | -2.89808e-05
39 - 63 | 2.55582e-05
39 - 64 | -0.000102002
39 - 65 | -7.29062e-05
39 - 66 | 1.02836e-06
40 - 0 | 0.000275942
40 - 1 | -0.000138252
40 - 2 | 5.81331e-07
40 - 3 | -0.000506184
40 - 4 | 0.00124563
40 - 5 | -0.000483599
40 - 6 | 0.000199318
40 - 7 | 5.78442e-07
40 - 8 | 0.000363964
40 - 9 | 0.000974273
40 - 10 | 0.00042701
40 - 11 | 0.00105818
40 - 12 | 0.000926604
40 - 13 | -0.00121654
40 - 14 | 6.04669e-06
40 - 15 | -4.28689e-05
40 - 16 | 7.68909e-05
40 - 17 | -0.00113773
40 - 18 | -0.00116519
40 - 19 | 0.00261181
40 - 20 | -0.00162139
40 - 21 | -1.26715e-06
40 - 22 | 0.000128153
40 - 23 | 0.000740325
40 - 24 | -0.00180887
40 - 25 | -0.0027706
40 - 26 | 0.00333303
40 - 27 | 0.000353547
40 - 28 | -0.000436535
40 - 29 | 6.99514e-06
40 - 30 | 0.000226909
40 - 31 | 0.00166481
40 - 32 | -0.00425829
40 - 33 | 0.00203834
40 - 34 | -0.00209516
40 - 35 | 0.00403419
40 - 36 | -0.00204213
40 - 37 | 0.000303184
40 - 38 | -4.55478e-06
40 - 39 | -0.00198102
40 - 40 | 0.0153272
40 - 41 | -0.00740243
40 - 42 | -0.000240017
40 - 43 | 0.00251678
40 - 44 | -0.000363846
40 - 45 | 0.000273373
40 - 46 | 7.19266e-06
40 - 47 | 0.000271442
40 - 48 | -0.00286158
40 - 49 | 0.000505828
40 - 50 | 0.00109807
40 - 51 | -0.000521128
40 - 52 | 0.000436183
40 - 53 | -0.00086229
40 - 54 | 0.000730295
40 - 55 | -0.000219198
40 - 56 | -0.000173726
40 - 57 | 3.76379e-06
40 - 58 | -0.000101331
40 - 59 | -0.000475974
40 - 60 | -0.00169478
40 - 61 | 9.47338e-05
40 - 62 | 0.000149313
40 - 63 | 0.000466207
40 - 64 | 0.000310006
40 - 65 | 0.000386293
40 - 66 | 7.41312e-06
41 - 0 | 0.000134133
41 - 1 | -0.000929603
41 - 2 | -1.17485e-06
41 - 3 | 0.000202884
41 - 4 | -0.000557086
41 - 5 | 0.000602094
41 - 6 | -0.000379353
41 - 7 | -5.96033e-08
41 - 8 | -0.000190262
41 - 9 | -1.13999e-05
41 - 10 | -0.00277694
41 - 11 | 0.0022318
41 - 12 | -0.000150761
41 - 13 | -0.00132155
41 - 14 | 1.17003e-07
41 - 15 | 5.44965e-05
41 - 16 | 0.00071425
41 - 17 | 0.000388542
41 - 18 | 0.000171126
41 - 19 | -0.000682944
41 - 20 | 0.000993137
41 - 21 | -7.37455e-07
41 - 22 | 0.00113528
41 - 23 | 0.000941349
41 - 24 | -0.00150673
41 - 25 | 0.00356343
41 - 26 | -0.00300386
41 - 27 | 9.58439e-08
41 - 28 | 0.000341989
41 - 29 | -1.22331e-05
41 - 30 | -0.000928277
41 - 31 | -0.00034103
41 - 32 | 0.00280322
41 - 33 | -0.00365961
41 - 34 | 0.0026237
41 - 35 | -0.00124673
41 - 36 | 0.000818205
41 - 37 | -2.86446e-05
41 - 38 | 3.94556e-06
41 - 39 | 0.00127373
41 - 40 | -0.00740243
41 - 41 | 0.019685
41 - 42 | -0.00574356
41 - 43 | 0.00145372
41 - 44 | -0.000344838
41 - 45 | -0.000339701
41 - 46 | -6.76537e-06
41 - 47 | 0.00024722
